GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
6,HM,block1_passive_exp,3,999,0,1,999,999,999,999,999,nus,0
6,HM,block1_passive_exp,3,999,0,4,999,999,999,999,999,puak,0
6,HM,block1_passive_exp,3,999,0,6,999,999,999,999,999,anap,0
6,HM,block1_passive_exp,3,999,0,7,999,999,999,999,999,aike,0
6,HM,block1_passive_exp,3,999,0,3,999,999,999,999,999,esip,0
6,HM,block1_passive_exp,3,999,0,5,999,999,999,999,999,nekuki,0
6,HM,block1_passive_exp,3,999,0,0,999,999,999,999,999,nusa,0
6,HM,block1_passive_exp,3,999,0,2,999,999,999,999,999,kesip,0
6,HM,block2_passive_exp,3,999,0,1,999,999,999,999,999,nus,0
6,HM,block2_passive_exp,3,999,0,6,999,999,999,999,999,anap,0
6,HM,block2_passive_exp,3,999,0,3,999,999,999,999,999,esip,0
6,HM,block2_passive_exp,3,999,0,0,999,999,999,999,999,nusa,0
6,HM,block2_passive_exp,3,999,0,4,999,999,999,999,999,puak,0
6,HM,block2_passive_exp,3,999,0,7,999,999,999,999,999,aike,0
6,HM,block2_passive_exp,3,999,0,5,999,999,999,999,999,nekuki,0
6,HM,block2_passive_exp,3,999,0,2,999,999,999,999,999,kesip,0
6,HM,testing_set,3,999,0,0,999,999,999,999,0,auke,0
6,HM,testing_set,3,999,0,7,999,999,999,999,0,uas,0
6,HM,testing_set,3,999,0,4,999,999,999,999,0,suki,0
6,HM,testing_set,3,999,0,1,999,999,999,999,0,nas,0
6,HM,testing_set,3,999,0,3,999,999,999,999,0,puki,0
6,HM,testing_set,3,999,0,6,999,999,999,999,1,anap,0
6,HM,testing_set,3,999,0,2,999,999,999,999,0,sekip,0
6,HM,testing_set,3,999,0,5,999,999,999,999,1,nekuki,0
6,HM,ComGame_Producer,3,4,1,5,999,999,999,999,999,nekuki,0
6,HM,ComGame_Guesser,3,4,1,1,4,7,4,1,0,none,0
6,HM,ComGame_Producer,3,4,1,7,999,999,999,999,999,aus,1
6,HM,ComGame_Guesser,3,4,1,5,6,0,2,5,0,none,1
6,HM,ComGame_Producer,3,4,1,6,999,999,999,999,999,anap,2
6,HM,ComGame_Guesser,3,4,1,2,6,5,2,2,1,none,2
6,HM,ComGame_Producer,3,4,1,4,999,999,999,999,999,esip,3
6,HM,ComGame_Guesser,3,4,1,3,4,6,4,3,0,none,3
6,HM,ComGame_Producer,3,4,1,0,999,999,999,999,999,esun,4
6,HM,ComGame_Guesser,3,4,1,6,2,2,7,6,0,none,4
6,HM,ComGame_Producer,3,4,1,2,999,999,999,999,999,kesip,5
6,HM,ComGame_Guesser,3,4,1,7,2,1,7,7,1,none,5
6,HM,ComGame_Producer,3,4,1,3,999,999,999,999,999,puka,6
6,HM,ComGame_Guesser,3,4,1,0,4,4,4,0,0,none,6
6,HM,ComGame_Producer,3,4,1,1,999,999,999,999,999,nas,7
6,HM,ComGame_Guesser,3,4,1,4,4,3,4,4,1,none,7
6,HM,ComGame_Guesser,3,1,2,3,2,6,7,3,0,none,0
6,HM,ComGame_Producer,3,1,2,1,999,999,999,999,999,nas,0
6,HM,ComGame_Guesser,3,1,2,1,8,7,1,1,1,none,1
