GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
2,HM,block1_passive_exp,1,999,0,5,999,999,999,999,999,nekuki,0
2,HM,block1_passive_exp,1,999,0,3,999,999,999,999,999,esip,0
2,HM,block1_passive_exp,1,999,0,4,999,999,999,999,999,puak,0
2,HM,block1_passive_exp,1,999,0,1,999,999,999,999,999,nus,0
2,HM,block1_passive_exp,1,999,0,2,999,999,999,999,999,kesip,0
2,HM,block1_passive_exp,1,999,0,6,999,999,999,999,999,anap,0
2,HM,block1_passive_exp,1,999,0,7,999,999,999,999,999,aike,0
2,HM,block1_passive_exp,1,999,0,0,999,999,999,999,999,nusa,0
2,HM,block2_passive_exp,1,999,0,6,999,999,999,999,999,anap,0
2,HM,block2_passive_exp,1,999,0,1,999,999,999,999,999,nus,0
2,HM,block2_passive_exp,1,999,0,4,999,999,999,999,999,puak,0
2,HM,block2_passive_exp,1,999,0,5,999,999,999,999,999,nekuki,0
2,HM,block2_passive_exp,1,999,0,7,999,999,999,999,999,aike,0
2,HM,block2_passive_exp,1,999,0,3,999,999,999,999,999,esip,0
2,HM,block2_passive_exp,1,999,0,0,999,999,999,999,999,nusa,0
2,HM,block2_passive_exp,1,999,0,2,999,999,999,999,999,kesip,0
2,HM,testing_set,1,999,0,6,999,999,999,999,0,puak,0
2,HM,testing_set,1,999,0,3,999,999,999,999,0,nepik,0
2,HM,testing_set,1,999,0,0,999,999,999,999,0,puek,0
2,HM,testing_set,1,999,0,7,999,999,999,999,1,aike,0
2,HM,testing_set,1,999,0,2,999,999,999,999,0,nekip,0
2,HM,testing_set,1,999,0,5,999,999,999,999,0,pekuke,0
2,HM,testing_set,1,999,0,1,999,999,999,999,1,nus,0
2,HM,testing_set,1,999,0,4,999,999,999,999,0,ekip,0
2,HM,ComGame_Producer,1,2,1,5,999,999,999,999,999,pekuke,0
2,HM,ComGame_Guesser,1,2,1,1,4,3,1,1,1,none,0
2,HM,ComGame_Producer,1,2,1,3,999,999,999,999,999,pekin,1
2,HM,ComGame_Guesser,1,2,1,7,6,6,6,7,0,none,1
2,HM,ComGame_Producer,1,2,1,4,999,999,999,999,999,puak,2
2,HM,ComGame_Guesser,1,2,1,2,2,4,3,2,0,none,2
2,HM,ComGame_Producer,1,2,1,1,999,999,999,999,999,nus,3
2,HM,ComGame_Guesser,1,2,1,4,6,2,6,4,0,none,3
2,HM,ComGame_Producer,1,2,1,2,999,999,999,999,999,nekip,4
2,HM,ComGame_Guesser,1,2,1,0,4,7,1,0,0,none,4
2,HM,ComGame_Producer,1,2,1,6,999,999,999,999,999,pasi,5
2,HM,ComGame_Guesser,1,2,1,3,3,1,4,3,0,none,5
2,HM,ComGame_Producer,1,2,1,7,999,999,999,999,999,aike,6
2,HM,ComGame_Guesser,1,2,1,5,5,0,2,5,0,none,6
2,HM,ComGame_Producer,1,2,1,0,999,999,999,999,999,peuk,7
2,HM,ComGame_Guesser,1,2,1,6,6,5,6,6,1,none,7
2,HM,ComGame_Producer,1,3,2,1,999,999,999,999,999,nus,0
2,HM,ComGame_Guesser,1,3,2,6,6,5,6,6,1,none,0
2,HM,ComGame_Producer,1,3,2,6,999,999,999,999,999,asap,1
2,HM,ComGame_Guesser,1,3,2,5,1,0,5,5,1,none,1
2,HM,ComGame_Producer,1,3,2,5,999,999,999,999,999,nekuku,2
2,HM,ComGame_Guesser,1,3,2,2,5,4,2,2,1,none,2
2,HM,ComGame_Producer,1,3,2,4,999,999,999,999,999,pakin,3
2,HM,ComGame_Guesser,1,3,2,1,4,3,1,1,1,none,3
2,HM,ComGame_Producer,1,3,2,7,999,999,999,999,999,aike,4
2,HM,ComGame_Guesser,1,3,2,0,8,7,0,0,1,none,4
2,HM,ComGame_Producer,1,3,2,0,999,999,999,999,999,nuna,5
2,HM,ComGame_Guesser,1,3,2,4,3,2,4,4,1,none,5
2,HM,ComGame_Producer,1,3,2,2,999,999,999,999,999,nekip,6
2,HM,ComGame_Guesser,1,3,2,3,2,1,3,3,1,none,6
2,HM,ComGame_Producer,1,3,2,3,999,999,999,999,999,enup,7
2,HM,ComGame_Guesser,1,3,2,7,7,6,7,7,1,none,7
2,HM,ComGame_Guesser,1,4,3,5,3,0,4,5,0,none,0
2,HM,ComGame_Producer,1,4,3,1,999,999,999,999,999,nus,0
2,HM,ComGame_Guesser,1,4,3,7,7,6,7,7,1,none,1
2,HM,ComGame_Producer,1,4,3,5,999,999,999,999,999,nekuku,1
2,HM,ComGame_Guesser,1,4,3,6,8,5,0,6,0,none,2
2,HM,ComGame_Producer,1,4,3,2,999,999,999,999,999,pekin,2
2,HM,ComGame_Guesser,1,4,3,4,2,2,3,4,0,none,3
2,HM,ComGame_Producer,1,4,3,3,999,999,999,999,999,sekin,3
2,HM,ComGame_Guesser,1,4,3,0,4,7,1,0,0,none,4
2,HM,ComGame_Producer,1,4,3,6,999,999,999,999,999,asap,4
2,HM,ComGame_Guesser,1,4,3,2,2,4,3,2,0,none,5
2,HM,ComGame_Producer,1,4,3,7,999,999,999,999,999,aike,5
2,HM,ComGame_Guesser,1,4,3,3,8,1,0,3,0,none,6
2,HM,ComGame_Producer,1,4,3,0,999,999,999,999,999,peuk,6
2,HM,ComGame_Guesser,1,4,3,1,4,3,1,1,1,none,7
2,HM,ComGame_Producer,1,4,3,4,999,999,999,999,999,paki,7
2,HM,ComGame_Producer,1,2,4,5,999,999,999,999,999,nekuku,0
2,HM,ComGame_Guesser,1,2,4,0,8,7,0,0,1,none,0
2,HM,ComGame_Producer,1,2,4,0,999,999,999,999,999,auki,1
2,HM,ComGame_Guesser,1,2,4,4,4,2,1,4,0,none,1
2,HM,ComGame_Producer,1,2,4,6,999,999,999,999,999,asap,2
2,HM,ComGame_Guesser,1,2,4,1,4,3,1,1,1,none,2
2,HM,ComGame_Producer,1,2,4,4,999,999,999,999,999,paki,3
2,HM,ComGame_Guesser,1,2,4,7,3,6,4,7,0,none,3
2,HM,ComGame_Producer,1,2,4,1,999,999,999,999,999,nus,4
2,HM,ComGame_Guesser,1,2,4,2,5,4,2,2,1,none,4
2,HM,ComGame_Producer,1,2,4,7,999,999,999,999,999,aike,5
2,HM,ComGame_Guesser,1,2,4,6,6,5,6,6,1,none,5
2,HM,ComGame_Producer,1,2,4,2,999,999,999,999,999,kesip,6
2,HM,ComGame_Guesser,1,2,4,3,3,1,4,3,0,none,6
2,HM,ComGame_Producer,1,2,4,3,999,999,999,999,999,neus,7
2,HM,ComGame_Guesser,1,2,4,5,1,0,5,5,1,none,7
2,HM,ComGame_Producer,1,3,5,2,999,999,999,999,999,kesip,0
2,HM,ComGame_Guesser,1,3,5,0,3,7,4,0,0,none,0
2,HM,ComGame_Producer,1,3,5,1,999,999,999,999,999,nus,1
2,HM,ComGame_Guesser,1,3,5,6,6,5,6,6,1,none,1
2,HM,ComGame_Producer,1,3,5,5,999,999,999,999,999,nekuke,2
2,HM,ComGame_Guesser,1,3,5,1,4,3,1,1,1,none,2
2,HM,ComGame_Producer,1,3,5,7,999,999,999,999,999,aike,3
2,HM,ComGame_Guesser,1,3,5,5,1,0,5,5,1,none,3
2,HM,ComGame_Producer,1,3,5,4,999,999,999,999,999,neus,4
2,HM,ComGame_Guesser,1,3,5,7,7,6,7,7,1,none,4
2,HM,ComGame_Producer,1,3,5,6,999,999,999,999,999,asap,5
2,HM,ComGame_Guesser,1,3,5,2,5,4,2,2,1,none,5
2,HM,ComGame_Producer,1,3,5,3,999,999,999,999,999,puki,6
2,HM,ComGame_Guesser,1,3,5,4,3,2,4,4,1,none,6
2,HM,ComGame_Producer,1,3,5,0,999,999,999,999,999,pike,7
2,HM,ComGame_Guesser,1,3,5,3,8,1,0,3,0,none,7
2,HM,ComGame_Guesser,1,4,6,3,3,1,4,3,0,none,0
2,HM,ComGame_Producer,1,4,6,1,999,999,999,999,999,nus,0
2,HM,ComGame_Guesser,1,4,6,1,4,3,1,1,1,none,1
2,HM,ComGame_Producer,1,4,6,4,999,999,999,999,999,keup,1
2,HM,ComGame_Guesser,1,4,6,0,8,7,0,0,1,none,2
2,HM,ComGame_Producer,1,4,6,2,999,999,999,999,999,kesip,2
2,HM,ComGame_Guesser,1,4,6,6,6,5,6,6,1,none,3
2,HM,ComGame_Producer,1,4,6,0,999,999,999,999,999,pike,3
