GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
6,HT,block1_passive_exp,1,999,0,5,999,999,999,999,999,nekuki,0
6,HT,block1_passive_exp,1,999,0,7,999,999,999,999,999,aike,0
6,HT,block1_passive_exp,1,999,0,6,999,999,999,999,999,anap,0
6,HT,block1_passive_exp,1,999,0,4,999,999,999,999,999,puak,0
6,HT,block1_passive_exp,1,999,0,0,999,999,999,999,999,nusa,0
6,HT,block1_passive_exp,1,999,0,2,999,999,999,999,999,kesip,0
6,HT,block1_passive_exp,1,999,0,3,999,999,999,999,999,esip,0
6,HT,block1_passive_exp,1,999,0,1,999,999,999,999,999,nus,0
6,HT,block2_passive_exp,1,999,0,0,999,999,999,999,999,nusa,0
6,HT,block2_passive_exp,1,999,0,7,999,999,999,999,999,aike,0
6,HT,block2_passive_exp,1,999,0,1,999,999,999,999,999,nus,0
6,HT,block2_passive_exp,1,999,0,4,999,999,999,999,999,puak,0
6,HT,block2_passive_exp,1,999,0,3,999,999,999,999,999,esip,0
6,HT,block2_passive_exp,1,999,0,5,999,999,999,999,999,nekuki,0
6,HT,block2_passive_exp,1,999,0,6,999,999,999,999,999,anap,0
6,HT,block2_passive_exp,1,999,0,2,999,999,999,999,999,kesip,0
6,HT,testing_set,1,999,0,4,999,999,999,999,0,nesupi,0
6,HT,testing_set,1,999,0,5,999,999,999,999,0,senui,0
6,HT,testing_set,1,999,0,1,999,999,999,999,1,nus,0
6,HT,testing_set,1,999,0,6,999,999,999,999,0,enep,0
6,HT,testing_set,1,999,0,0,999,999,999,999,0,nusi,0
6,HT,testing_set,1,999,0,7,999,999,999,999,0,esei,0
6,HT,testing_set,1,999,0,3,999,999,999,999,0,,0
6,HT,testing_set,1,999,0,2,999,999,999,999,0,nuis,0
6,HT,ComGame_Producer,1,2,1,5,999,999,999,999,999,enui,0
6,HT,ComGame_Guesser,1,2,1,1,3,7,6,1,0,none,0
6,HT,ComGame_Producer,1,2,1,7,999,999,999,999,999,nuni,1
6,HT,ComGame_Guesser,1,2,1,5,4,0,4,5,0,none,1
6,HT,ComGame_Producer,1,2,1,6,999,999,999,999,999,nes,2
6,HT,ComGame_Guesser,1,2,1,2,6,5,2,2,1,none,2
6,HT,ComGame_Producer,1,2,1,4,999,999,999,999,999,enui,3
6,HT,ComGame_Guesser,1,2,1,3,4,6,4,3,0,none,3
6,HT,ComGame_Producer,1,2,1,0,999,999,999,999,999,nisi,4
6,HT,ComGame_Guesser,1,2,1,6,3,2,6,6,1,none,4
6,HT,ComGame_Producer,1,2,1,2,999,999,999,999,999,esip,5
6,HT,ComGame_Guesser,1,2,1,7,2,1,7,7,1,none,5
6,HT,ComGame_Producer,1,2,1,3,999,999,999,999,999,nesi,6
6,HT,ComGame_Guesser,1,2,1,0,8,4,1,0,0,none,6
6,HT,ComGame_Producer,1,2,1,1,999,999,999,999,999,nusu,7
6,HT,ComGame_Guesser,1,2,1,4,1,3,5,4,0,none,7
6,HT,ComGame_Producer,1,3,2,3,999,999,999,999,999,nusi,0
6,HT,ComGame_Guesser,1,3,2,1,2,7,7,1,0,none,0
6,HT,ComGame_Producer,1,3,2,1,999,999,999,999,999,sep,1
6,HT,ComGame_Guesser,1,3,2,4,1,3,5,4,0,none,1
6,HT,ComGame_Producer,1,3,2,0,999,999,999,999,999,sui,2
6,HT,ComGame_Guesser,1,3,2,2,5,5,0,2,0,none,2
6,HT,ComGame_Producer,1,3,2,6,999,999,999,999,999,ui,3
6,HT,ComGame_Guesser,1,3,2,0,1,4,5,0,0,none,3
6,HT,ComGame_Producer,1,3,2,4,999,999,999,999,999,nuse,4
6,HT,ComGame_Guesser,1,3,2,7,2,1,7,7,1,none,4
6,HT,ComGame_Producer,1,3,2,5,999,999,999,999,999,puis,5
6,HT,ComGame_Guesser,1,3,2,3,6,6,2,3,0,none,5
6,HT,ComGame_Producer,1,3,2,2,999,999,999,999,999,esip,6
6,HT,ComGame_Guesser,1,3,2,5,1,0,5,5,1,none,6
6,HT,ComGame_Producer,1,3,2,7,999,999,999,999,999,eipe,7
6,HT,ComGame_Guesser,1,3,2,6,8,2,1,6,0,none,7
6,HT,ComGame_Guesser,1,4,3,1,2,7,7,1,0,none,0
6,HT,ComGame_Producer,1,4,3,3,999,999,999,999,999,eipe,0
6,HT,ComGame_Guesser,1,4,3,4,1,3,5,4,0,none,1
6,HT,ComGame_Producer,1,4,3,2,999,999,999,999,999,uipe,1
6,HT,ComGame_Guesser,1,4,3,6,3,2,6,6,1,none,2
6,HT,ComGame_Producer,1,4,3,0,999,999,999,999,999,uipe,2
6,HT,ComGame_Guesser,1,4,3,7,5,1,0,7,0,none,3
6,HT,ComGame_Producer,1,4,3,5,999,999,999,999,999,epepi,3
6,HT,ComGame_Guesser,1,4,3,3,6,6,2,3,0,none,4
6,HT,ComGame_Producer,1,4,3,6,999,999,999,999,999,enei,4
6,HT,ComGame_Guesser,1,4,3,5,1,0,5,5,1,none,5
6,HT,ComGame_Producer,1,4,3,4,999,999,999,999,999,epepi,5
6,HT,ComGame_Guesser,1,4,3,0,2,4,7,0,0,none,6
6,HT,ComGame_Producer,1,4,3,7,999,999,999,999,999,eipe,6
6,HT,ComGame_Guesser,1,4,3,2,5,5,0,2,0,none,7
6,HT,ComGame_Producer,1,4,3,1,999,999,999,999,999,uis,7
6,HT,ComGame_Producer,1,2,4,3,999,999,999,999,999,epi,0
6,HT,ComGame_Guesser,1,2,4,0,4,4,4,0,0,none,0
6,HT,ComGame_Producer,1,2,4,2,999,999,999,999,999,nusipi,1
6,HT,ComGame_Guesser,1,2,4,6,3,2,6,6,1,none,1
6,HT,ComGame_Producer,1,2,4,0,999,999,999,999,999,nuse,2
6,HT,ComGame_Guesser,1,2,4,5,1,0,5,5,1,none,2
6,HT,ComGame_Producer,1,2,4,5,999,999,999,999,999,nepupi,3
6,HT,ComGame_Guesser,1,2,4,4,7,3,3,4,0,none,3
6,HT,ComGame_Producer,1,2,4,1,999,999,999,999,999,esi,4
6,HT,ComGame_Guesser,1,2,4,2,7,5,3,2,0,none,4
6,HT,ComGame_Producer,1,2,4,4,999,999,999,999,999,epipi,5
6,HT,ComGame_Guesser,1,2,4,1,2,7,7,1,0,none,5
6,HT,ComGame_Producer,1,2,4,7,999,999,999,999,999,eni,6
6,HT,ComGame_Guesser,1,2,4,3,2,6,7,3,0,none,6
6,HT,ComGame_Producer,1,2,4,6,999,999,999,999,999,enep,7
6,HT,ComGame_Guesser,1,2,4,7,2,1,7,7,1,none,7
6,HT,ComGame_Producer,1,3,5,2,999,999,999,999,999,epipi,0
6,HT,ComGame_Guesser,1,3,5,6,3,2,6,6,1,none,0
6,HT,ComGame_Producer,1,3,5,5,999,999,999,999,999,epepi,1
6,HT,ComGame_Guesser,1,3,5,0,5,4,0,0,1,none,1
6,HT,ComGame_Producer,1,3,5,3,999,999,999,999,999,usi,2
6,HT,ComGame_Guesser,1,3,5,2,4,5,4,2,0,none,2
6,HT,ComGame_Producer,1,3,5,1,999,999,999,999,999,nusi,3
6,HT,ComGame_Guesser,1,3,5,3,8,6,1,3,0,none,3
6,HT,ComGame_Producer,1,3,5,6,999,999,999,999,999,enep,4
6,HT,ComGame_Guesser,1,3,5,7,6,1,2,7,0,none,4
6,HT,ComGame_Producer,1,3,5,0,999,999,999,999,999,nus,5
6,HT,ComGame_Guesser,1,3,5,1,5,7,0,1,0,none,5
6,HT,ComGame_Producer,1,3,5,7,999,999,999,999,999,epei,6
6,HT,ComGame_Guesser,1,3,5,4,6,3,2,4,0,none,6
6,HT,ComGame_Producer,1,3,5,4,999,999,999,999,999,puep,7
6,HT,ComGame_Guesser,1,3,5,5,1,0,5,5,1,none,7
6,HT,ComGame_Guesser,1,4,6,1,8,7,1,1,1,none,0
6,HT,ComGame_Producer,1,4,6,3,999,999,999,999,999,uise,0
6,HT,ComGame_Guesser,1,4,6,4,1,3,5,4,0,none,1
6,HT,ComGame_Producer,1,4,6,2,999,999,999,999,999,upe,1
6,HT,ComGame_Guesser,1,4,6,3,8,6,1,3,0,none,2
6,HT,ComGame_Producer,1,4,6,0,999,999,999,999,999,nus,2
6,HT,ComGame_Guesser,1,4,6,7,8,1,1,7,0,none,3
6,HT,ComGame_Producer,1,4,6,1,999,999,999,999,999,nusi,3
6,HT,ComGame_Guesser,1,4,6,2,6,5,2,2,1,none,4
6,HT,ComGame_Producer,1,4,6,5,999,999,999,999,999,pepepi,4
6,HT,ComGame_Guesser,1,4,6,6,2,2,7,6,0,none,5
6,HT,ComGame_Producer,1,4,6,4,999,999,999,999,999,puep,5
6,HT,ComGame_Guesser,1,4,6,0,4,4,4,0,0,none,6
6,HT,ComGame_Producer,1,4,6,6,999,999,999,999,999,enep,6
6,HT,ComGame_Guesser,1,4,6,5,1,0,5,5,1,none,7
6,HT,ComGame_Producer,1,4,6,7,999,999,999,999,999,enei,7
6,HT,ComGame_Producer,1,2,7,3,999,999,999,999,999,enep,0
6,HT,ComGame_Guesser,1,2,7,0,5,4,0,0,1,none,0
6,HT,ComGame_Producer,1,2,7,4,999,999,999,999,999,nesi,1
6,HT,ComGame_Guesser,1,2,7,6,3,2,6,6,1,none,1
6,HT,ComGame_Producer,1,2,7,6,999,999,999,999,999,enep,2
6,HT,ComGame_Guesser,1,2,7,1,2,7,7,1,0,none,2
6,HT,ComGame_Producer,1,2,7,7,999,999,999,999,999,nen,3
6,HT,ComGame_Guesser,1,2,7,2,6,5,2,2,1,none,3
6,HT,ComGame_Producer,1,2,7,2,999,999,999,999,999,pesip,4
6,HT,ComGame_Guesser,1,2,7,4,4,3,4,4,1,none,4
6,HT,ComGame_Producer,1,2,7,5,999,999,999,999,999,pepepi,5
6,HT,ComGame_Guesser,1,2,7,7,2,1,7,7,1,none,5
6,HT,ComGame_Producer,1,2,7,0,999,999,999,999,999,nus,6
6,HT,ComGame_Guesser,1,2,7,5,1,0,5,5,1,none,6
6,HT,ComGame_Producer,1,2,7,1,999,999,999,999,999,nus,7
6,HT,ComGame_Guesser,1,2,7,3,2,6,7,3,0,none,7
6,HT,ComGame_Producer,1,3,8,6,999,999,999,999,999,epei,0
6,HT,ComGame_Guesser,1,3,8,1,2,7,7,1,0,none,0
6,HT,ComGame_Producer,1,3,8,0,999,999,999,999,999,nusi,1
6,HT,ComGame_Guesser,1,3,8,4,4,3,4,4,1,none,1
6,HT,ComGame_Producer,1,3,8,3,999,999,999,999,999,epi,2
6,HT,ComGame_Guesser,1,3,8,7,2,1,7,7,1,none,2
6,HT,ComGame_Producer,1,3,8,2,999,999,999,999,999,epui,3
6,HT,ComGame_Guesser,1,3,8,0,8,4,1,0,0,none,3
6,HT,ComGame_Producer,1,3,8,7,999,999,999,999,999,eipe,4
6,HT,ComGame_Guesser,1,3,8,5,1,0,5,5,1,none,4
6,HT,ComGame_Producer,1,3,8,4,999,999,999,999,999,nuep,5
6,HT,ComGame_Guesser,1,3,8,6,3,2,6,6,1,none,5
6,HT,ComGame_Producer,1,3,8,1,999,999,999,999,999,nusi,6
6,HT,ComGame_Guesser,1,3,8,3,6,6,2,3,0,none,6
6,HT,ComGame_Producer,1,3,8,5,999,999,999,999,999,penupi,7
6,HT,ComGame_Guesser,1,3,8,2,7,5,3,2,0,none,7
6,HT,ComGame_Guesser,1,4,9,0,2,4,7,0,0,none,0
6,HT,ComGame_Producer,1,4,9,1,999,999,999,999,999,nus,0
6,HT,ComGame_Guesser,1,4,9,5,1,0,5,5,1,none,1
6,HT,ComGame_Producer,1,4,9,4,999,999,999,999,999,nuep,1
6,HT,ComGame_Guesser,1,4,9,1,7,7,3,1,0,none,2
6,HT,ComGame_Producer,1,4,9,5,999,999,999,999,999,nepepi,2
6,HT,ComGame_Guesser,1,4,9,6,2,2,7,6,0,none,3
6,HT,ComGame_Producer,1,4,9,2,999,999,999,999,999,puie,3
6,HT,ComGame_Guesser,1,4,9,7,4,1,4,7,0,none,4
6,HT,ComGame_Producer,1,4,9,0,999,999,999,999,999,nusi,4
6,HT,ComGame_Guesser,1,4,9,4,7,3,3,4,0,none,5
6,HT,ComGame_Producer,1,4,9,3,999,999,999,999,999,peise,5
6,HT,ComGame_Guesser,1,4,9,3,1,6,5,3,0,none,6
6,HT,ComGame_Producer,1,4,9,6,999,999,999,999,999,enep,6
6,HT,ComGame_Guesser,1,4,9,2,6,5,2,2,1,none,7
6,HT,ComGame_Producer,1,4,9,7,999,999,999,999,999,epi,7
6,HT,final_testing,1,999,0,6,999,999,999,999,999,enep,0
6,HT,final_testing,1,999,0,7,999,999,999,999,999,eipi,0
6,HT,final_testing,1,999,0,1,999,999,999,999,999,nuse,0
6,HT,final_testing,1,999,0,3,999,999,999,999,999,epui,0
6,HT,final_testing,1,999,0,0,999,999,999,999,999,nus,0
6,HT,final_testing,1,999,0,2,999,999,999,999,999,puise,0
6,HT,final_testing,1,999,0,4,999,999,999,999,999,epei,0
6,HT,final_testing,1,999,0,5,999,999,999,999,999,pepupi,0
