GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
6,HT,block1_passive_exp,3,999,0,1,999,999,999,999,999,nus,0
6,HT,block1_passive_exp,3,999,0,4,999,999,999,999,999,puak,0
6,HT,block1_passive_exp,3,999,0,6,999,999,999,999,999,anap,0
6,HT,block1_passive_exp,3,999,0,7,999,999,999,999,999,aike,0
6,HT,block1_passive_exp,3,999,0,3,999,999,999,999,999,esip,0
6,HT,block1_passive_exp,3,999,0,5,999,999,999,999,999,nekuki,0
6,HT,block1_passive_exp,3,999,0,0,999,999,999,999,999,nusa,0
6,HT,block1_passive_exp,3,999,0,2,999,999,999,999,999,kesip,0
6,HT,block2_passive_exp,3,999,0,1,999,999,999,999,999,nus,0
6,HT,block2_passive_exp,3,999,0,6,999,999,999,999,999,anap,0
6,HT,block2_passive_exp,3,999,0,3,999,999,999,999,999,esip,0
6,HT,block2_passive_exp,3,999,0,0,999,999,999,999,999,nusa,0
6,HT,block2_passive_exp,3,999,0,4,999,999,999,999,999,puak,0
6,HT,block2_passive_exp,3,999,0,7,999,999,999,999,999,aike,0
6,HT,block2_passive_exp,3,999,0,5,999,999,999,999,999,nekuki,0
6,HT,block2_passive_exp,3,999,0,2,999,999,999,999,999,kesip,0
6,HT,testing_set,3,999,0,0,999,999,999,999,1,nusa,0
6,HT,testing_set,3,999,0,7,999,999,999,999,1,aike,0
6,HT,testing_set,3,999,0,4,999,999,999,999,1,puak,0
6,HT,testing_set,3,999,0,1,999,999,999,999,0,sap,0
6,HT,testing_set,3,999,0,3,999,999,999,999,1,esip,0
6,HT,testing_set,3,999,0,6,999,999,999,999,1,anap,0
6,HT,testing_set,3,999,0,2,999,999,999,999,0,sekin,0
6,HT,testing_set,3,999,0,5,999,999,999,999,1,nekuki,0
6,HT,ComGame_Producer,3,4,1,5,999,999,999,999,999,nekuki,0
6,HT,ComGame_Guesser,3,4,1,1,8,7,1,1,1,none,0
6,HT,ComGame_Producer,3,4,1,7,999,999,999,999,999,aike,1
6,HT,ComGame_Guesser,3,4,1,5,1,0,5,5,1,none,1
6,HT,ComGame_Producer,3,4,1,6,999,999,999,999,999,anap,2
6,HT,ComGame_Guesser,3,4,1,2,6,5,2,2,1,none,2
6,HT,ComGame_Producer,3,4,1,4,999,999,999,999,999,puak,3
6,HT,ComGame_Guesser,3,4,1,3,1,6,5,3,0,none,3
6,HT,ComGame_Producer,3,4,1,0,999,999,999,999,999,nusa,4
6,HT,ComGame_Guesser,3,4,1,6,2,2,7,6,0,none,4
6,HT,ComGame_Producer,3,4,1,2,999,999,999,999,999,sepuki,5
6,HT,ComGame_Guesser,3,4,1,7,7,1,3,7,0,none,5
6,HT,ComGame_Producer,3,4,1,3,999,999,999,999,999,esip,6
6,HT,ComGame_Guesser,3,4,1,0,1,4,5,0,0,none,6
6,HT,ComGame_Producer,3,4,1,1,999,999,999,999,999,sap,7
6,HT,ComGame_Guesser,3,4,1,4,1,3,5,4,0,none,7
6,HT,ComGame_Guesser,3,1,2,3,5,6,0,3,0,none,0
6,HT,ComGame_Producer,3,1,2,1,999,999,999,999,999,sap,0
6,HT,ComGame_Guesser,3,1,2,1,8,7,1,1,1,none,1
6,HT,ComGame_Producer,3,1,2,4,999,999,999,999,999,puak,1
6,HT,ComGame_Guesser,3,1,2,0,6,4,2,0,0,none,2
6,HT,ComGame_Producer,3,1,2,2,999,999,999,999,999,sui,2
