GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
3,HT,block1_passive_exp,4,999,0,3,999,999,999,999,999,esip,0
3,HT,block1_passive_exp,4,999,0,1,999,999,999,999,999,nus,0
3,HT,block1_passive_exp,4,999,0,0,999,999,999,999,999,nusa,0
3,HT,block1_passive_exp,4,999,0,6,999,999,999,999,999,anap,0
3,HT,block1_passive_exp,4,999,0,4,999,999,999,999,999,puak,0
3,HT,block1_passive_exp,4,999,0,5,999,999,999,999,999,nekuki,0
3,HT,block1_passive_exp,4,999,0,2,999,999,999,999,999,kesip,0
3,HT,block1_passive_exp,4,999,0,7,999,999,999,999,999,aike,0
3,HT,block2_passive_exp,4,999,0,1,999,999,999,999,999,nus,0
3,HT,block2_passive_exp,4,999,0,7,999,999,999,999,999,aike,0
3,HT,block2_passive_exp,4,999,0,4,999,999,999,999,999,puak,0
3,HT,block2_passive_exp,4,999,0,5,999,999,999,999,999,nekuki,0
3,HT,block2_passive_exp,4,999,0,2,999,999,999,999,999,kesip,0
3,HT,block2_passive_exp,4,999,0,6,999,999,999,999,999,anap,0
3,HT,block2_passive_exp,4,999,0,0,999,999,999,999,999,nusa,0
3,HT,block2_passive_exp,4,999,0,3,999,999,999,999,999,esip,0
3,HT,testing_set,4,999,0,1,999,999,999,999,0,nuak,0
3,HT,testing_set,4,999,0,3,999,999,999,999,1,esip,0
3,HT,testing_set,4,999,0,4,999,999,999,999,0,nuak,0
3,HT,testing_set,4,999,0,0,999,999,999,999,1,nusa,0
3,HT,testing_set,4,999,0,5,999,999,999,999,1,nekuki,0
3,HT,testing_set,4,999,0,2,999,999,999,999,1,kesip,0
3,HT,testing_set,4,999,0,7,999,999,999,999,1,aike,0
3,HT,testing_set,4,999,0,6,999,999,999,999,1,anap,0
3,HT,ComGame_Guesser,4,3,1,0,1,0,0,0,1,none,0
3,HT,ComGame_Producer,4,3,1,4,999,999,999,999,999,nuak,0
3,HT,ComGame_Guesser,4,3,1,5,2,1,5,5,1,none,1
3,HT,ComGame_Producer,4,3,1,0,999,999,999,999,999,nusa,1
3,HT,ComGame_Guesser,4,3,1,7,8,2,3,7,0,none,2
3,HT,ComGame_Producer,4,3,1,2,999,999,999,999,999,kesip,2
3,HT,ComGame_Guesser,4,3,1,2,4,3,2,2,1,none,3
3,HT,ComGame_Producer,4,3,1,1,999,999,999,999,999,nup,3
3,HT,ComGame_Guesser,4,3,1,1,5,4,1,1,1,none,4
3,HT,ComGame_Producer,4,3,1,5,999,999,999,999,999,nekuki,4
3,HT,ComGame_Guesser,4,3,1,6,1,5,0,6,0,none,5
3,HT,ComGame_Producer,4,3,1,3,999,999,999,999,999,nukip,5
3,HT,ComGame_Guesser,4,3,1,4,6,6,6,4,0,none,6
3,HT,ComGame_Producer,4,3,1,6,999,999,999,999,999,anap,6
3,HT,ComGame_Guesser,4,3,1,3,8,7,3,3,1,none,7
3,HT,ComGame_Producer,4,3,1,7,999,999,999,999,999,aike,7
3,HT,ComGame_Guesser,4,2,2,5,2,1,5,5,1,none,0
3,HT,ComGame_Producer,4,2,2,1,999,999,999,999,999,nup,0
3,HT,ComGame_Guesser,4,2,2,7,3,2,7,7,1,none,1
3,HT,ComGame_Producer,4,2,2,5,999,999,999,999,999,nekuki,1
3,HT,ComGame_Guesser,4,2,2,6,6,5,6,6,1,none,2
3,HT,ComGame_Producer,4,2,2,2,999,999,999,999,999,kesip,2
