GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
3,HT,block1_passive_exp,2,999,0,5,999,999,999,999,999,nekuki,0
3,HT,block1_passive_exp,2,999,0,7,999,999,999,999,999,aike,0
3,HT,block1_passive_exp,2,999,0,6,999,999,999,999,999,anap,0
3,HT,block1_passive_exp,2,999,0,4,999,999,999,999,999,puak,0
3,HT,block1_passive_exp,2,999,0,0,999,999,999,999,999,nusa,0
3,HT,block1_passive_exp,2,999,0,2,999,999,999,999,999,kesip,0
3,HT,block1_passive_exp,2,999,0,3,999,999,999,999,999,esip,0
3,HT,block1_passive_exp,2,999,0,1,999,999,999,999,999,nus,0
3,HT,block2_passive_exp,2,999,0,0,999,999,999,999,999,nusa,0
3,HT,block2_passive_exp,2,999,0,7,999,999,999,999,999,aike,0
3,HT,block2_passive_exp,2,999,0,1,999,999,999,999,999,nus,0
3,HT,block2_passive_exp,2,999,0,4,999,999,999,999,999,puak,0
3,HT,block2_passive_exp,2,999,0,3,999,999,999,999,999,esip,0
3,HT,block2_passive_exp,2,999,0,5,999,999,999,999,999,nekuki,0
3,HT,block2_passive_exp,2,999,0,6,999,999,999,999,999,anap,0
3,HT,block2_passive_exp,2,999,0,2,999,999,999,999,999,kesip,0
3,HT,testing_set,2,999,0,4,999,999,999,999,0,nesip,0
3,HT,testing_set,2,999,0,5,999,999,999,999,0,nukaki,0
3,HT,testing_set,2,999,0,1,999,999,999,999,1,nus,0
3,HT,testing_set,2,999,0,6,999,999,999,999,1,anap,0
3,HT,testing_set,2,999,0,0,999,999,999,999,0,esip,0
3,HT,testing_set,2,999,0,7,999,999,999,999,1,aike,0
3,HT,testing_set,2,999,0,3,999,999,999,999,0,kesip,0
3,HT,testing_set,2,999,0,2,999,999,999,999,0,enis,0
3,HT,ComGame_Guesser,2,1,1,0,5,0,1,0,0,none,0
3,HT,ComGame_Producer,2,1,1,4,999,999,999,999,999,esip,0
3,HT,ComGame_Guesser,2,1,1,5,4,1,2,5,0,none,1
3,HT,ComGame_Producer,2,1,1,0,999,999,999,999,999,nes,1
3,HT,ComGame_Guesser,2,1,1,7,3,2,7,7,1,none,2
3,HT,ComGame_Producer,2,1,1,2,999,999,999,999,999,uikui,2
3,HT,ComGame_Guesser,2,1,1,2,1,3,0,2,0,none,3
3,HT,ComGame_Producer,2,1,1,1,999,999,999,999,999,nus,3
3,HT,ComGame_Guesser,2,1,1,1,5,4,1,1,1,none,4
