GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
5,HT,block1_passive_exp,1,999,0,6,999,999,999,999,999,anap,0
5,HT,block1_passive_exp,1,999,0,3,999,999,999,999,999,esip,0
5,HT,block1_passive_exp,1,999,0,1,999,999,999,999,999,nus,0
5,HT,block1_passive_exp,1,999,0,0,999,999,999,999,999,nusa,0
5,HT,block1_passive_exp,1,999,0,7,999,999,999,999,999,aike,0
5,HT,block1_passive_exp,1,999,0,2,999,999,999,999,999,kesip,0
5,HT,block1_passive_exp,1,999,0,5,999,999,999,999,999,nekuki,0
5,HT,block1_passive_exp,1,999,0,4,999,999,999,999,999,puak,0
5,HT,block2_passive_exp,1,999,0,7,999,999,999,999,999,aike,0
5,HT,block2_passive_exp,1,999,0,5,999,999,999,999,999,nekuki,0
5,HT,block2_passive_exp,1,999,0,2,999,999,999,999,999,kesip,0
5,HT,block2_passive_exp,1,999,0,0,999,999,999,999,999,nusa,0
5,HT,block2_passive_exp,1,999,0,1,999,999,999,999,999,nus,0
5,HT,block2_passive_exp,1,999,0,4,999,999,999,999,999,puak,0
5,HT,block2_passive_exp,1,999,0,3,999,999,999,999,999,esip,0
5,HT,block2_passive_exp,1,999,0,6,999,999,999,999,999,anap,0
5,HT,testing_set,1,999,0,1,999,999,999,999,1,nus,0
5,HT,testing_set,1,999,0,5,999,999,999,999,0,,0
5,HT,testing_set,1,999,0,3,999,999,999,999,1,esip,0
5,HT,testing_set,1,999,0,4,999,999,999,999,0,pu,0
5,HT,testing_set,1,999,0,0,999,999,999,999,0,nus,0
5,HT,testing_set,1,999,0,7,999,999,999,999,0,ie,0
5,HT,testing_set,1,999,0,6,999,999,999,999,0,np,0
5,HT,testing_set,1,999,0,2,999,999,999,999,0,eip,0
5,HT,ComGame_Producer,1,2,1,6,999,999,999,999,999,np,0
5,HT,ComGame_Guesser,1,2,1,5,5,6,7,5,0,none,0
5,HT,ComGame_Producer,1,2,1,3,999,999,999,999,999,esip,1
5,HT,ComGame_Guesser,1,2,1,1,4,2,0,1,0,none,1
5,HT,ComGame_Producer,1,2,1,1,999,999,999,999,999,nus,2
5,HT,ComGame_Guesser,1,2,1,7,3,4,1,7,0,none,2
5,HT,ComGame_Producer,1,2,1,0,999,999,999,999,999,nus,3
5,HT,ComGame_Guesser,1,2,1,3,8,1,4,3,0,none,3
5,HT,ComGame_Producer,1,2,1,7,999,999,999,999,999,nus,4
5,HT,ComGame_Guesser,1,2,1,6,1,0,6,6,1,none,4
5,HT,ComGame_Producer,1,2,1,2,999,999,999,999,999,eip,5
5,HT,ComGame_Guesser,1,2,1,4,2,7,3,4,0,none,5
5,HT,ComGame_Producer,1,2,1,5,999,999,999,999,999,nis,6
5,HT,ComGame_Guesser,1,2,1,2,8,5,4,2,0,none,6
5,HT,ComGame_Producer,1,2,1,4,999,999,999,999,999,ses,7
5,HT,ComGame_Guesser,1,2,1,0,3,3,1,0,0,none,7
5,HT,ComGame_Producer,1,3,2,2,999,999,999,999,999,esip,0
5,HT,ComGame_Guesser,1,3,2,0,7,3,5,0,0,none,0
5,HT,ComGame_Producer,1,3,2,1,999,999,999,999,999,nus,1
5,HT,ComGame_Guesser,1,3,2,6,8,0,4,6,0,none,1
5,HT,ComGame_Producer,1,3,2,5,999,999,999,999,999,nup,2
5,HT,ComGame_Guesser,1,3,2,1,7,2,5,1,0,none,2
5,HT,ComGame_Producer,1,3,2,7,999,999,999,999,999,ie,3
5,HT,ComGame_Guesser,1,3,2,5,7,6,5,5,1,none,3
5,HT,ComGame_Producer,1,3,2,4,999,999,999,999,999,pun,4
5,HT,ComGame_Guesser,1,3,2,7,5,4,7,7,1,none,4
5,HT,ComGame_Producer,1,3,2,6,999,999,999,999,999,np,5
5,HT,ComGame_Guesser,1,3,2,2,6,5,2,2,1,none,5
5,HT,ComGame_Producer,1,3,2,3,999,999,999,999,999,esip,6
5,HT,ComGame_Guesser,1,3,2,4,1,7,6,4,0,none,6
5,HT,ComGame_Producer,1,3,2,0,999,999,999,999,999,nus,7
5,HT,ComGame_Guesser,1,3,2,3,2,1,3,3,1,none,7
5,HT,ComGame_Guesser,1,4,3,7,5,4,7,7,1,none,0
5,HT,ComGame_Producer,1,4,3,2,999,999,999,999,999,esipp,0
5,HT,ComGame_Guesser,1,4,3,2,6,5,2,2,1,none,1
5,HT,ComGame_Producer,1,4,3,3,999,999,999,999,999,esip,1
5,HT,ComGame_Guesser,1,4,3,5,7,6,5,5,1,none,2
5,HT,ComGame_Producer,1,4,3,6,999,999,999,999,999,np,2
5,HT,ComGame_Guesser,1,4,3,1,8,2,4,1,0,none,3
