GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
1,HT,block1_passive_exp,3,999,0,0,999,999,999,999,999,nusa,0
1,HT,block1_passive_exp,3,999,0,5,999,999,999,999,999,nekuki,0
1,HT,block1_passive_exp,3,999,0,7,999,999,999,999,999,aike,0
1,HT,block1_passive_exp,3,999,0,2,999,999,999,999,999,kesip,0
1,HT,block1_passive_exp,3,999,0,1,999,999,999,999,999,nus,0
1,HT,block1_passive_exp,3,999,0,6,999,999,999,999,999,anap,0
1,HT,block1_passive_exp,3,999,0,4,999,999,999,999,999,puak,0
1,HT,block1_passive_exp,3,999,0,3,999,999,999,999,999,esip,0
1,HT,testing_set,3,999,0,7,999,999,999,999,0,nua,0
1,HT,testing_set,3,999,0,3,999,999,999,999,0,nesi,0
1,HT,testing_set,3,999,0,5,999,999,999,999,0,nupa,0
1,HT,testing_set,3,999,0,1,999,999,999,999,0,nusa,0
1,HT,testing_set,3,999,0,6,999,999,999,999,0,kuka,0
1,HT,testing_set,3,999,0,2,999,999,999,999,0,keku,0
1,HT,testing_set,3,999,0,0,999,999,999,999,1,nusa,0
1,HT,testing_set,3,999,0,4,999,999,999,999,0,nupi,0
1,HT,ComGame_Producer,3,4,1,3,999,999,999,999,999,nesi,0
1,HT,ComGame_Guesser,3,4,1,7,7,4,4,7,0,none,0
1,HT,ComGame_Producer,3,4,1,6,999,999,999,999,999,kanu,1
1,HT,ComGame_Guesser,3,4,1,2,4,7,5,2,0,none,1
1,HT,ComGame_Producer,3,4,1,1,999,999,999,999,999,nusa,2
1,HT,ComGame_Guesser,3,4,1,4,2,6,6,4,0,none,2
1,HT,ComGame_Producer,3,4,1,5,999,999,999,999,999,ekip,3
1,HT,ComGame_Guesser,3,4,1,0,5,5,7,0,0,none,3
1,HT,ComGame_Producer,3,4,1,7,999,999,999,999,999,kanu,4
1,HT,ComGame_Guesser,3,4,1,5,5,3,7,5,0,none,4
1,HT,ComGame_Producer,3,4,1,0,999,999,999,999,999,nusa,5
1,HT,ComGame_Guesser,3,4,1,6,1,1,3,6,0,none,5
1,HT,ComGame_Producer,3,4,1,4,999,999,999,999,999,nepi,6
1,HT,ComGame_Guesser,3,4,1,3,6,0,0,3,0,none,6
1,HT,ComGame_Producer,3,4,1,2,999,999,999,999,999,piku,7
1,HT,ComGame_Guesser,3,4,1,1,6,2,0,1,0,none,7
1,HT,ComGame_Guesser,3,1,2,5,1,3,3,5,0,none,0
1,HT,ComGame_Producer,3,1,2,1,999,999,999,999,999,nupa,0
1,HT,ComGame_Guesser,3,1,2,3,8,0,2,3,0,none,1
1,HT,ComGame_Producer,3,1,2,7,999,999,999,999,999,enu,1
1,HT,ComGame_Guesser,3,1,2,4,5,6,7,4,0,none,2
1,HT,ComGame_Producer,3,1,2,2,999,999,999,999,999,niknik,2
1,HT,ComGame_Guesser,3,1,2,1,1,2,3,1,0,none,3
1,HT,ComGame_Producer,3,1,2,4,999,999,999,999,999,upin,3
1,HT,ComGame_Guesser,3,1,2,2,8,7,2,2,1,none,4
1,HT,ComGame_Producer,3,1,2,0,999,999,999,999,999,nusa,4
1,HT,ComGame_Guesser,3,1,2,6,2,1,6,6,1,none,5
1,HT,ComGame_Producer,3,1,2,3,999,999,999,999,999,enip,5
1,HT,ComGame_Guesser,3,1,2,7,4,4,5,7,0,none,6
1,HT,ComGame_Producer,3,1,2,5,999,999,999,999,999,aipe,6
1,HT,ComGame_Guesser,3,1,2,0,6,5,0,0,1,none,7
1,HT,ComGame_Producer,3,1,2,6,999,999,999,999,999,nuka,7
