GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
4,HM,block1_passive_exp,3,999,0,3,999,999,999,999,999,esip,0
4,HM,block1_passive_exp,3,999,0,1,999,999,999,999,999,nus,0
4,HM,block1_passive_exp,3,999,0,0,999,999,999,999,999,nusa,0
4,HM,block1_passive_exp,3,999,0,6,999,999,999,999,999,anap,0
4,HM,block1_passive_exp,3,999,0,4,999,999,999,999,999,puak,0
4,HM,block1_passive_exp,3,999,0,5,999,999,999,999,999,nekuki,0
4,HM,block1_passive_exp,3,999,0,2,999,999,999,999,999,kesip,0
4,HM,block1_passive_exp,3,999,0,7,999,999,999,999,999,aike,0
4,HM,block2_passive_exp,3,999,0,1,999,999,999,999,999,nus,0
4,HM,block2_passive_exp,3,999,0,7,999,999,999,999,999,aike,0
4,HM,block2_passive_exp,3,999,0,4,999,999,999,999,999,puak,0
4,HM,block2_passive_exp,3,999,0,5,999,999,999,999,999,nekuki,0
4,HM,block2_passive_exp,3,999,0,2,999,999,999,999,999,kesip,0
4,HM,block2_passive_exp,3,999,0,6,999,999,999,999,999,anap,0
4,HM,block2_passive_exp,3,999,0,0,999,999,999,999,999,nusa,0
4,HM,block2_passive_exp,3,999,0,3,999,999,999,999,999,esip,0
4,HM,testing_set,3,999,0,1,999,999,999,999,0,nupu,0
4,HM,testing_set,3,999,0,3,999,999,999,999,1,esip,0
4,HM,testing_set,3,999,0,4,999,999,999,999,0,esik,0
4,HM,testing_set,3,999,0,0,999,999,999,999,0,pasu,0
4,HM,testing_set,3,999,0,5,999,999,999,999,0,keniki,0
4,HM,testing_set,3,999,0,2,999,999,999,999,0,keniki,0
4,HM,testing_set,3,999,0,7,999,999,999,999,0,asip,0
4,HM,testing_set,3,999,0,6,999,999,999,999,1,anap,0
4,HM,ComGame_Producer,3,4,1,1,999,999,999,999,999,nupu,0
4,HM,ComGame_Guesser,3,4,1,6,2,1,6,6,1,none,0
4,HM,ComGame_Producer,3,4,1,6,999,999,999,999,999,anap,1
4,HM,ComGame_Guesser,3,4,1,5,7,2,2,5,0,none,1
4,HM,ComGame_Producer,3,4,1,5,999,999,999,999,999,kunaki,2
4,HM,ComGame_Guesser,3,4,1,2,3,6,5,2,0,none,2
4,HM,ComGame_Producer,3,4,1,4,999,999,999,999,999,unsa,3
4,HM,ComGame_Guesser,3,4,1,1,6,0,0,1,0,none,3
4,HM,ComGame_Producer,3,4,1,7,999,999,999,999,999,unsu,4
4,HM,ComGame_Guesser,3,4,1,0,5,5,7,0,0,none,4
4,HM,ComGame_Producer,3,4,1,0,999,999,999,999,999,unsa,5
4,HM,ComGame_Guesser,3,4,1,4,8,3,3,4,0,none,5
4,HM,ComGame_Producer,3,4,1,2,999,999,999,999,999,keniki,6
4,HM,ComGame_Guesser,3,4,1,3,5,7,7,3,0,none,6
4,HM,ComGame_Producer,3,4,1,3,999,999,999,999,999,esip,7
4,HM,ComGame_Guesser,3,4,1,7,4,4,4,7,0,none,7
4,HM,ComGame_Guesser,3,1,2,5,7,2,2,5,0,none,0
4,HM,ComGame_Producer,3,1,2,0,999,999,999,999,999,unsa,0
