GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
4,HM,block1_passive_exp,4,999,0,4,999,999,999,999,999,puak,0
4,HM,block1_passive_exp,4,999,0,1,999,999,999,999,999,nus,0
4,HM,block1_passive_exp,4,999,0,0,999,999,999,999,999,nusa,0
4,HM,block1_passive_exp,4,999,0,7,999,999,999,999,999,aike,0
4,HM,block1_passive_exp,4,999,0,2,999,999,999,999,999,kesip,0
4,HM,block1_passive_exp,4,999,0,6,999,999,999,999,999,anap,0
4,HM,block1_passive_exp,4,999,0,3,999,999,999,999,999,esip,0
4,HM,block1_passive_exp,4,999,0,5,999,999,999,999,999,nekuki,0
4,HM,block2_passive_exp,4,999,0,3,999,999,999,999,999,esip,0
4,HM,block2_passive_exp,4,999,0,5,999,999,999,999,999,nekuki,0
4,HM,block2_passive_exp,4,999,0,2,999,999,999,999,999,kesip,0
4,HM,block2_passive_exp,4,999,0,1,999,999,999,999,999,nus,0
4,HM,block2_passive_exp,4,999,0,0,999,999,999,999,999,nusa,0
4,HM,block2_passive_exp,4,999,0,6,999,999,999,999,999,anap,0
4,HM,block2_passive_exp,4,999,0,7,999,999,999,999,999,aike,0
4,HM,block2_passive_exp,4,999,0,4,999,999,999,999,999,puak,0
4,HM,testing_set,4,999,0,6,999,999,999,999,1,anap,0
4,HM,testing_set,4,999,0,7,999,999,999,999,0,puaki,0
4,HM,testing_set,4,999,0,5,999,999,999,999,0,pukaki,0
4,HM,testing_set,4,999,0,0,999,999,999,999,1,nusa,0
4,HM,testing_set,4,999,0,1,999,999,999,999,1,nus,0
4,HM,testing_set,4,999,0,3,999,999,999,999,0,nuk,0
4,HM,testing_set,4,999,0,4,999,999,999,999,1,puak,0
4,HM,testing_set,4,999,0,2,999,999,999,999,0,kuni,0
4,HM,ComGame_Guesser,4,3,1,1,8,0,3,1,0,none,0
4,HM,ComGame_Producer,4,3,1,6,999,999,999,999,999,anap,0
4,HM,ComGame_Guesser,4,3,1,6,2,1,6,6,1,none,1
4,HM,ComGame_Producer,4,3,1,5,999,999,999,999,999,kukaki,1
4,HM,ComGame_Guesser,4,3,1,5,7,2,2,5,0,none,2
4,HM,ComGame_Producer,4,3,1,2,999,999,999,999,999,kukaki,2
4,HM,ComGame_Guesser,4,3,1,4,6,3,0,4,0,none,3
4,HM,ComGame_Producer,4,3,1,1,999,999,999,999,999,nus,3
4,HM,ComGame_Guesser,4,3,1,7,4,4,4,7,0,none,4
4,HM,ComGame_Producer,4,3,1,0,999,999,999,999,999,nusa,4
4,HM,ComGame_Guesser,4,3,1,0,5,5,7,0,0,none,5
4,HM,ComGame_Producer,4,3,1,4,999,999,999,999,999,puak,5
4,HM,ComGame_Guesser,4,3,1,2,3,6,5,2,0,none,6
4,HM,ComGame_Producer,4,3,1,3,999,999,999,999,999,unsa,6
4,HM,ComGame_Guesser,4,3,1,3,7,7,2,3,0,none,7
4,HM,ComGame_Producer,4,3,1,7,999,999,999,999,999,unsa,7
4,HM,ComGame_Guesser,4,2,2,5,3,2,5,5,1,none,0
4,HM,ComGame_Producer,4,2,2,0,999,999,999,999,999,nusa,0
4,HM,ComGame_Guesser,4,2,2,0,6,5,0,0,1,none,1
4,HM,ComGame_Producer,4,2,2,4,999,999,999,999,999,puak,1
4,HM,ComGame_Guesser,4,2,2,6,8,1,3,6,0,none,2
4,HM,ComGame_Producer,4,2,2,1,999,999,999,999,999,nus,2
4,HM,ComGame_Guesser,4,2,2,4,4,3,4,4,1,none,3
4,HM,ComGame_Producer,4,2,2,7,999,999,999,999,999,usaki,3
4,HM,ComGame_Guesser,4,2,2,1,1,0,1,1,1,none,4
4,HM,ComGame_Producer,4,2,2,2,999,999,999,999,999,puki,4
4,HM,ComGame_Guesser,4,2,2,7,5,4,7,7,1,none,5
4,HM,ComGame_Producer,4,2,2,6,999,999,999,999,999,anap,5
4,HM,ComGame_Guesser,4,2,2,2,7,6,2,2,1,none,6
4,HM,ComGame_Producer,4,2,2,3,999,999,999,999,999,unip,6
4,HM,ComGame_Guesser,4,2,2,3,8,7,3,3,1,none,7
4,HM,ComGame_Producer,4,2,2,5,999,999,999,999,999,nukaki,7
4,HM,ComGame_Producer,4,1,3,3,999,999,999,999,999,unip,0
4,HM,ComGame_Guesser,4,1,3,1,1,0,1,1,1,none,0
4,HM,ComGame_Producer,4,1,3,1,999,999,999,999,999,nus,1
4,HM,ComGame_Guesser,4,1,3,4,4,3,4,4,1,none,1
4,HM,ComGame_Producer,4,1,3,0,999,999,999,999,999,nusa,2
4,HM,ComGame_Guesser,4,1,3,2,7,6,2,2,1,none,2
4,HM,ComGame_Producer,4,1,3,6,999,999,999,999,999,anap,3
4,HM,ComGame_Guesser,4,1,3,0,6,5,0,0,1,none,3
4,HM,ComGame_Producer,4,1,3,4,999,999,999,999,999,puak,4
4,HM,ComGame_Guesser,4,1,3,7,5,4,7,7,1,none,4
4,HM,ComGame_Producer,4,1,3,5,999,999,999,999,999,nukaki,5
4,HM,ComGame_Guesser,4,1,3,3,7,7,2,3,0,none,5
4,HM,ComGame_Producer,4,1,3,2,999,999,999,999,999,kesip,6
4,HM,ComGame_Guesser,4,1,3,5,3,2,5,5,1,none,6
4,HM,ComGame_Producer,4,1,3,7,999,999,999,999,999,uak,7
4,HM,ComGame_Guesser,4,1,3,6,2,1,6,6,1,none,7
4,HM,ComGame_Guesser,4,3,4,4,6,3,0,4,0,none,0
4,HM,ComGame_Producer,4,3,4,1,999,999,999,999,999,nus,0
4,HM,ComGame_Guesser,4,3,4,1,1,0,1,1,1,none,1
4,HM,ComGame_Producer,4,3,4,6,999,999,999,999,999,anap,1
4,HM,ComGame_Guesser,4,3,4,0,8,5,3,0,0,none,2
4,HM,ComGame_Producer,4,3,4,4,999,999,999,999,999,puak,2
4,HM,ComGame_Guesser,4,3,4,7,5,4,7,7,1,none,3
4,HM,ComGame_Producer,4,3,4,0,999,999,999,999,999,nusa,3
4,HM,ComGame_Guesser,4,3,4,2,3,6,5,2,0,none,4
4,HM,ComGame_Producer,4,3,4,5,999,999,999,999,999,nukaki,4
4,HM,ComGame_Guesser,4,3,4,6,2,1,6,6,1,none,5
4,HM,ComGame_Producer,4,3,4,3,999,999,999,999,999,esip,5
4,HM,ComGame_Guesser,4,3,4,3,8,7,3,3,1,none,6
4,HM,ComGame_Producer,4,3,4,2,999,999,999,999,999,kesip,6
4,HM,ComGame_Guesser,4,3,4,5,3,2,5,5,1,none,7
4,HM,ComGame_Producer,4,3,4,7,999,999,999,999,999,aike,7
4,HM,ComGame_Guesser,4,2,5,1,1,0,1,1,1,none,0
4,HM,ComGame_Producer,4,2,5,4,999,999,999,999,999,puak,0
4,HM,ComGame_Guesser,4,2,5,4,4,3,4,4,1,none,1
4,HM,ComGame_Producer,4,2,5,5,999,999,999,999,999,nukaki,1
4,HM,ComGame_Guesser,4,2,5,3,8,7,3,3,1,none,2
4,HM,ComGame_Producer,4,2,5,7,999,999,999,999,999,aike,2
4,HM,ComGame_Guesser,4,2,5,6,8,1,3,6,0,none,3
4,HM,ComGame_Producer,4,2,5,0,999,999,999,999,999,nusa,3
