GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
7,HT,block1_passive_exp,1,999,0,6,999,999,999,999,999,anap,0
7,HT,block1_passive_exp,1,999,0,7,999,999,999,999,999,aike,0
7,HT,block1_passive_exp,1,999,0,2,999,999,999,999,999,kesip,0
7,HT,block1_passive_exp,1,999,0,4,999,999,999,999,999,puak,0
7,HT,block1_passive_exp,1,999,0,0,999,999,999,999,999,nusa,0
7,HT,block1_passive_exp,1,999,0,3,999,999,999,999,999,esip,0
7,HT,block1_passive_exp,1,999,0,1,999,999,999,999,999,nus,0
7,HT,block1_passive_exp,1,999,0,5,999,999,999,999,999,nekuki,0
7,HT,block2_passive_exp,1,999,0,4,999,999,999,999,999,puak,0
7,HT,block2_passive_exp,1,999,0,2,999,999,999,999,999,kesip,0
7,HT,block2_passive_exp,1,999,0,5,999,999,999,999,999,nekuki,0
7,HT,block2_passive_exp,1,999,0,7,999,999,999,999,999,aike,0
7,HT,block2_passive_exp,1,999,0,1,999,999,999,999,999,nus,0
7,HT,block2_passive_exp,1,999,0,6,999,999,999,999,999,anap,0
7,HT,block2_passive_exp,1,999,0,0,999,999,999,999,999,nusa,0
7,HT,block2_passive_exp,1,999,0,3,999,999,999,999,999,esip,0
7,HT,testing_set,1,999,0,5,999,999,999,999,0,nu,0
7,HT,testing_set,1,999,0,4,999,999,999,999,0,n,0
7,HT,testing_set,1,999,0,2,999,999,999,999,0,nu,0
7,HT,testing_set,1,999,0,7,999,999,999,999,0,in,0
7,HT,testing_set,1,999,0,6,999,999,999,999,0,n,0
7,HT,testing_set,1,999,0,0,999,999,999,999,0,ui,0
7,HT,testing_set,1,999,0,3,999,999,999,999,0,pui,0
7,HT,testing_set,1,999,0,1,999,999,999,999,1,nus,0
7,HT,ComGame_Producer,1,2,1,6,999,999,999,999,999,uni,0
7,HT,ComGame_Guesser,1,2,1,4,1,3,6,4,0,none,0
7,HT,ComGame_Producer,1,2,1,7,999,999,999,999,999,uipe,1
7,HT,ComGame_Guesser,1,2,1,1,6,6,3,1,0,none,1
7,HT,ComGame_Producer,1,2,1,2,999,999,999,999,999,pun,2
7,HT,ComGame_Guesser,1,2,1,6,5,0,0,6,0,none,2
7,HT,ComGame_Producer,1,2,1,4,999,999,999,999,999,pine,3
7,HT,ComGame_Guesser,1,2,1,3,5,5,0,3,0,none,3
7,HT,ComGame_Producer,1,2,1,0,999,999,999,999,999,sni,4
7,HT,ComGame_Guesser,1,2,1,2,4,2,4,2,0,none,4
7,HT,ComGame_Producer,1,2,1,3,999,999,999,999,999,nus,5
7,HT,ComGame_Guesser,1,2,1,7,8,1,5,7,0,none,5
7,HT,ComGame_Producer,1,2,1,1,999,999,999,999,999,nus,6
7,HT,ComGame_Guesser,1,2,1,5,8,7,5,5,1,none,6
7,HT,ComGame_Producer,1,2,1,5,999,999,999,999,999,neui,7
7,HT,ComGame_Guesser,1,2,1,0,3,4,2,0,0,none,7
7,HT,ComGame_Producer,1,3,2,0,999,999,999,999,999,pinu,0
7,HT,ComGame_Guesser,1,3,2,7,2,1,7,7,1,none,0
7,HT,ComGame_Producer,1,3,2,2,999,999,999,999,999,pinu,1
7,HT,ComGame_Guesser,1,3,2,1,7,6,1,1,1,none,1
7,HT,ComGame_Producer,1,3,2,3,999,999,999,999,999,nuis,2
7,HT,ComGame_Guesser,1,3,2,0,1,4,6,0,0,none,2
7,HT,ComGame_Producer,1,3,2,7,999,999,999,999,999,nipe,3
7,HT,ComGame_Guesser,1,3,2,2,3,2,2,2,1,none,3
7,HT,ComGame_Producer,1,3,2,6,999,999,999,999,999,nu,4
7,HT,ComGame_Guesser,1,3,2,4,1,3,6,4,0,none,4
7,HT,ComGame_Producer,1,3,2,5,999,999,999,999,999,nuipe,5
7,HT,ComGame_Guesser,1,3,2,3,8,5,5,3,0,none,5
7,HT,ComGame_Producer,1,3,2,4,999,999,999,999,999,senu,6
7,HT,ComGame_Guesser,1,3,2,5,4,7,4,5,0,none,6
7,HT,ComGame_Producer,1,3,2,1,999,999,999,999,999,nus,7
7,HT,ComGame_Guesser,1,3,2,6,5,0,0,6,0,none,7
7,HT,ComGame_Guesser,1,4,3,4,7,3,1,4,0,none,0
7,HT,ComGame_Producer,1,4,3,2,999,999,999,999,999,pine,0
7,HT,ComGame_Guesser,1,4,3,0,3,4,2,0,0,none,1
7,HT,ComGame_Producer,1,4,3,5,999,999,999,999,999,nusie,1
7,HT,ComGame_Guesser,1,4,3,1,7,6,1,1,1,none,2
7,HT,ComGame_Producer,1,4,3,4,999,999,999,999,999,upi,2
7,HT,ComGame_Guesser,1,4,3,7,6,1,3,7,0,none,3
7,HT,ComGame_Producer,1,4,3,0,999,999,999,999,999,pine,3
7,HT,ComGame_Guesser,1,4,3,6,6,0,3,6,0,none,4
7,HT,ComGame_Producer,1,4,3,1,999,999,999,999,999,nus,4
7,HT,ComGame_Guesser,1,4,3,5,7,7,1,5,0,none,5
7,HT,ComGame_Producer,1,4,3,3,999,999,999,999,999,nupi,5
7,HT,ComGame_Guesser,1,4,3,3,6,5,3,3,1,none,6
7,HT,ComGame_Producer,1,4,3,6,999,999,999,999,999,senu,6
7,HT,ComGame_Guesser,1,4,3,2,5,2,0,2,0,none,7
7,HT,ComGame_Producer,1,4,3,7,999,999,999,999,999,ipe,7
7,HT,ComGame_Producer,1,2,4,3,999,999,999,999,999,puin,0
7,HT,ComGame_Guesser,1,2,4,5,8,7,5,5,1,none,0
7,HT,ComGame_Producer,1,2,4,2,999,999,999,999,999,pine,1
7,HT,ComGame_Guesser,1,2,4,7,2,1,7,7,1,none,1
7,HT,ComGame_Producer,1,2,4,0,999,999,999,999,999,senu,2
7,HT,ComGame_Guesser,1,2,4,3,4,5,4,3,0,none,2
7,HT,ComGame_Producer,1,2,4,6,999,999,999,999,999,suni,3
7,HT,ComGame_Guesser,1,2,4,2,3,2,2,2,1,none,3
7,HT,ComGame_Producer,1,2,4,4,999,999,999,999,999,puni,4
7,HT,ComGame_Guesser,1,2,4,6,4,0,4,6,0,none,4
7,HT,ComGame_Producer,1,2,4,7,999,999,999,999,999,ipe,5
7,HT,ComGame_Guesser,1,2,4,0,1,4,6,0,0,none,5
7,HT,ComGame_Producer,1,2,4,5,999,999,999,999,999,nuipe,6
7,HT,ComGame_Guesser,1,2,4,1,3,6,2,1,0,none,6
7,HT,ComGame_Producer,1,2,4,1,999,999,999,999,999,nus,7
7,HT,ComGame_Guesser,1,2,4,4,3,3,2,4,0,none,7
7,HT,ComGame_Producer,1,3,5,0,999,999,999,999,999,seni,0
7,HT,ComGame_Guesser,1,3,5,7,2,1,7,7,1,none,0
7,HT,ComGame_Producer,1,3,5,4,999,999,999,999,999,seni,1
7,HT,ComGame_Guesser,1,3,5,6,1,0,6,6,1,none,1
7,HT,ComGame_Producer,1,3,5,3,999,999,999,999,999,pesu,2
7,HT,ComGame_Guesser,1,3,5,0,5,4,0,0,1,none,2
7,HT,ComGame_Producer,1,3,5,7,999,999,999,999,999,eipe,3
7,HT,ComGame_Guesser,1,3,5,4,6,3,3,4,0,none,3
7,HT,ComGame_Producer,1,3,5,2,999,999,999,999,999,pine,4
7,HT,ComGame_Guesser,1,3,5,5,8,7,5,5,1,none,4
7,HT,ComGame_Producer,1,3,5,1,999,999,999,999,999,nus,5
7,HT,ComGame_Guesser,1,3,5,2,6,2,3,2,0,none,5
7,HT,ComGame_Producer,1,3,5,6,999,999,999,999,999,nupu,6
7,HT,ComGame_Guesser,1,3,5,1,7,6,1,1,1,none,6
7,HT,ComGame_Producer,1,3,5,5,999,999,999,999,999,nuipu,7
7,HT,ComGame_Guesser,1,3,5,3,6,5,3,3,1,none,7
7,HT,ComGame_Guesser,1,4,6,3,2,5,7,3,0,none,0
7,HT,ComGame_Producer,1,4,6,0,999,999,999,999,999,suni,0
7,HT,ComGame_Guesser,1,4,6,4,4,3,4,4,1,none,1
7,HT,ComGame_Producer,1,4,6,6,999,999,999,999,999,unup,1
7,HT,ComGame_Guesser,1,4,6,6,1,0,6,6,1,none,2
7,HT,ComGame_Producer,1,4,6,1,999,999,999,999,999,nus,2
7,HT,ComGame_Guesser,1,4,6,7,6,1,3,7,0,none,3
7,HT,ComGame_Producer,1,4,6,2,999,999,999,999,999,pine,3
7,HT,ComGame_Guesser,1,4,6,2,3,2,2,2,1,none,4
7,HT,ComGame_Producer,1,4,6,4,999,999,999,999,999,suip,4
7,HT,ComGame_Guesser,1,4,6,5,1,7,6,5,0,none,5
7,HT,ComGame_Producer,1,4,6,7,999,999,999,999,999,uipe,5
7,HT,ComGame_Guesser,1,4,6,0,5,4,0,0,1,none,6
7,HT,ComGame_Producer,1,4,6,5,999,999,999,999,999,nuipe,6
7,HT,ComGame_Guesser,1,4,6,1,3,6,2,1,0,none,7
7,HT,ComGame_Producer,1,4,6,3,999,999,999,999,999,epi,7
7,HT,ComGame_Producer,1,2,7,7,999,999,999,999,999,eipe,0
7,HT,ComGame_Guesser,1,2,7,2,3,2,2,2,1,none,0
7,HT,ComGame_Producer,1,2,7,4,999,999,999,999,999,senu,1
7,HT,ComGame_Guesser,1,2,7,5,8,7,5,5,1,none,1
7,HT,ComGame_Producer,1,2,7,5,999,999,999,999,999,nipupi,2
7,HT,ComGame_Guesser,1,2,7,3,6,5,3,3,1,none,2
7,HT,ComGame_Producer,1,2,7,6,999,999,999,999,999,inip,3
7,HT,ComGame_Guesser,1,2,7,4,4,3,4,4,1,none,3
7,HT,ComGame_Producer,1,2,7,0,999,999,999,999,999,pinp,4
7,HT,ComGame_Guesser,1,2,7,7,5,1,0,7,0,none,4
7,HT,ComGame_Producer,1,2,7,3,999,999,999,999,999,epip,5
7,HT,ComGame_Guesser,1,2,7,0,1,4,6,0,0,none,5
7,HT,ComGame_Producer,1,2,7,2,999,999,999,999,999,pine,6
7,HT,ComGame_Guesser,1,2,7,1,7,6,1,1,1,none,6
7,HT,ComGame_Producer,1,2,7,1,999,999,999,999,999,nus,7
7,HT,ComGame_Guesser,1,2,7,6,4,0,4,6,0,none,7
7,HT,ComGame_Producer,1,3,8,7,999,999,999,999,999,eipe,0
7,HT,ComGame_Guesser,1,3,8,3,8,5,5,3,0,none,0
7,HT,ComGame_Producer,1,3,8,1,999,999,999,999,999,nus,1
7,HT,ComGame_Guesser,1,3,8,2,3,2,2,2,1,none,1
7,HT,ComGame_Producer,1,3,8,6,999,999,999,999,999,nusu,2
7,HT,ComGame_Guesser,1,3,8,1,7,6,1,1,1,none,2
7,HT,ComGame_Producer,1,3,8,2,999,999,999,999,999,pine,3
7,HT,ComGame_Guesser,1,3,8,7,2,1,7,7,1,none,3
7,HT,ComGame_Producer,1,3,8,4,999,999,999,999,999,seni,4
7,HT,ComGame_Guesser,1,3,8,0,1,4,6,0,0,none,4
7,HT,ComGame_Producer,1,3,8,5,999,999,999,999,999,nuipe,5
7,HT,ComGame_Guesser,1,3,8,6,6,0,3,6,0,none,5
7,HT,ComGame_Producer,1,3,8,3,999,999,999,999,999,nusu,6
7,HT,ComGame_Guesser,1,3,8,4,5,3,0,4,0,none,6
7,HT,ComGame_Producer,1,3,8,0,999,999,999,999,999,nusu,7
7,HT,ComGame_Guesser,1,3,8,5,8,7,5,5,1,none,7
7,HT,ComGame_Guesser,1,4,9,1,7,6,1,1,1,none,0
7,HT,ComGame_Producer,1,4,9,5,999,999,999,999,999,neipe,0
7,HT,ComGame_Guesser,1,4,9,0,1,4,6,0,0,none,1
7,HT,ComGame_Producer,1,4,9,7,999,999,999,999,999,eipe,1
7,HT,ComGame_Guesser,1,4,9,4,2,3,7,4,0,none,2
7,HT,ComGame_Producer,1,4,9,6,999,999,999,999,999,nusu,2
7,HT,ComGame_Guesser,1,4,9,6,1,0,6,6,1,none,3
7,HT,ComGame_Producer,1,4,9,1,999,999,999,999,999,nus,3
7,HT,ComGame_Guesser,1,4,9,5,8,7,5,5,1,none,4
7,HT,ComGame_Producer,1,4,9,0,999,999,999,999,999,nuse,4
7,HT,ComGame_Guesser,1,4,9,2,6,2,3,2,0,none,5
7,HT,ComGame_Producer,1,4,9,3,999,999,999,999,999,epin,5
7,HT,ComGame_Guesser,1,4,9,3,6,5,3,3,1,none,6
7,HT,ComGame_Producer,1,4,9,4,999,999,999,999,999,sinu,6
7,HT,ComGame_Guesser,1,4,9,7,3,1,2,7,0,none,7
7,HT,ComGame_Producer,1,4,9,2,999,999,999,999,999,pine,7
7,HT,final_testing,1,999,0,0,999,999,999,999,999,nusu,0
7,HT,final_testing,1,999,0,5,999,999,999,999,999,neipe,0
7,HT,final_testing,1,999,0,1,999,999,999,999,999,nus,0
7,HT,final_testing,1,999,0,2,999,999,999,999,999,pine,0
7,HT,final_testing,1,999,0,3,999,999,999,999,999,epin,0
7,HT,final_testing,1,999,0,4,999,999,999,999,999,sinu,0
7,HT,final_testing,1,999,0,6,999,999,999,999,999,nesu,0
7,HT,final_testing,1,999,0,7,999,999,999,999,999,eipe,0
