GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
5,HM,block1_passive_exp,2,999,0,2,999,999,999,999,999,kesip,0
5,HM,block1_passive_exp,2,999,0,1,999,999,999,999,999,nus,0
5,HM,block1_passive_exp,2,999,0,5,999,999,999,999,999,nekuki,0
5,HM,block1_passive_exp,2,999,0,7,999,999,999,999,999,aike,0
5,HM,block1_passive_exp,2,999,0,4,999,999,999,999,999,puak,0
5,HM,block1_passive_exp,2,999,0,6,999,999,999,999,999,anap,0
5,HM,block1_passive_exp,2,999,0,3,999,999,999,999,999,esip,0
5,HM,block1_passive_exp,2,999,0,0,999,999,999,999,999,nusa,0
5,HM,block2_passive_exp,2,999,0,7,999,999,999,999,999,aike,0
5,HM,block2_passive_exp,2,999,0,4,999,999,999,999,999,puak,0
5,HM,block2_passive_exp,2,999,0,6,999,999,999,999,999,anap,0
5,HM,block2_passive_exp,2,999,0,2,999,999,999,999,999,kesip,0
5,HM,block2_passive_exp,2,999,0,1,999,999,999,999,999,nus,0
5,HM,block2_passive_exp,2,999,0,5,999,999,999,999,999,nekuki,0
5,HM,block2_passive_exp,2,999,0,3,999,999,999,999,999,esip,0
5,HM,block2_passive_exp,2,999,0,0,999,999,999,999,999,nusa,0
5,HM,testing_set,2,999,0,6,999,999,999,999,1,anap,0
5,HM,testing_set,2,999,0,5,999,999,999,999,0,kununa,0
5,HM,testing_set,2,999,0,2,999,999,999,999,1,kesip,0
5,HM,testing_set,2,999,0,4,999,999,999,999,0,kupi,0
5,HM,testing_set,2,999,0,0,999,999,999,999,0,nepi,0
5,HM,testing_set,2,999,0,1,999,999,999,999,0,nap,0
5,HM,testing_set,2,999,0,3,999,999,999,999,0,pusa,0
5,HM,testing_set,2,999,0,7,999,999,999,999,0,kesi,0
5,HM,ComGame_Guesser,2,1,1,6,1,0,6,6,1,none,0
5,HM,ComGame_Producer,2,1,1,5,999,999,999,999,999,kukupi,0
5,HM,ComGame_Guesser,2,1,1,3,2,1,3,3,1,none,1
5,HM,ComGame_Producer,2,1,1,1,999,999,999,999,999,nas,1
5,HM,ComGame_Guesser,2,1,1,1,3,2,1,1,1,none,2
5,HM,ComGame_Producer,2,1,1,7,999,999,999,999,999,nisa,2
5,HM,ComGame_Guesser,2,1,1,0,4,3,0,0,1,none,3
5,HM,ComGame_Producer,2,1,1,3,999,999,999,999,999,nise,3
5,HM,ComGame_Guesser,2,1,1,7,5,4,7,7,1,none,4
5,HM,ComGame_Producer,2,1,1,6,999,999,999,999,999,napa,4
5,HM,ComGame_Guesser,2,1,1,2,6,5,2,2,1,none,5
5,HM,ComGame_Producer,2,1,1,4,999,999,999,999,999,nika,5
5,HM,ComGame_Guesser,2,1,1,5,7,6,5,5,1,none,6
5,HM,ComGame_Producer,2,1,1,2,999,999,999,999,999,kesip,6
5,HM,ComGame_Guesser,2,1,1,4,8,7,4,4,1,none,7
5,HM,ComGame_Producer,2,1,1,0,999,999,999,999,999,nupi,7
5,HM,ComGame_Producer,2,4,2,2,999,999,999,999,999,kesip,0
5,HM,ComGame_Guesser,2,4,2,0,2,3,3,0,0,none,0
5,HM,ComGame_Producer,2,4,2,1,999,999,999,999,999,nis,1
5,HM,ComGame_Guesser,2,4,2,6,1,0,6,6,1,none,1
5,HM,ComGame_Producer,2,4,2,5,999,999,999,999,999,nakuki,2
5,HM,ComGame_Guesser,2,4,2,1,3,2,1,1,1,none,2
5,HM,ComGame_Producer,2,4,2,7,999,999,999,999,999,esin,3
5,HM,ComGame_Guesser,2,4,2,5,7,6,5,5,1,none,3
5,HM,ComGame_Producer,2,4,2,4,999,999,999,999,999,nika,4
5,HM,ComGame_Guesser,2,4,2,7,5,4,7,7,1,none,4
5,HM,ComGame_Producer,2,4,2,6,999,999,999,999,999,napa,5
5,HM,ComGame_Guesser,2,4,2,2,6,5,2,2,1,none,5
5,HM,ComGame_Producer,2,4,2,3,999,999,999,999,999,nika,6
5,HM,ComGame_Guesser,2,4,2,4,8,7,4,4,1,none,6
5,HM,ComGame_Producer,2,4,2,0,999,999,999,999,999,napi,7
5,HM,ComGame_Guesser,2,4,2,3,5,1,7,3,0,none,7
5,HM,ComGame_Producer,2,3,3,7,999,999,999,999,999,esip,0
5,HM,ComGame_Guesser,2,3,3,2,6,5,2,2,1,none,0
5,HM,ComGame_Producer,2,3,3,2,999,999,999,999,999,kesip,1
5,HM,ComGame_Guesser,2,3,3,3,2,1,3,3,1,none,1
5,HM,ComGame_Producer,2,3,3,5,999,999,999,999,999,nakuki,2
5,HM,ComGame_Guesser,2,3,3,6,8,0,4,6,0,none,2
5,HM,ComGame_Producer,2,3,3,1,999,999,999,999,999,nip,3
5,HM,ComGame_Guesser,2,3,3,0,2,3,3,0,0,none,3
5,HM,ComGame_Producer,2,3,3,6,999,999,999,999,999,napa,4
5,HM,ComGame_Guesser,2,3,3,4,8,7,4,4,1,none,4
5,HM,ComGame_Producer,2,3,3,4,999,999,999,999,999,kuak,5
5,HM,ComGame_Guesser,2,3,3,1,3,2,1,1,1,none,5
5,HM,ComGame_Producer,2,3,3,0,999,999,999,999,999,nupi,6
5,HM,ComGame_Guesser,2,3,3,7,5,4,7,7,1,none,6
5,HM,ComGame_Producer,2,3,3,3,999,999,999,999,999,nusa,7
5,HM,ComGame_Guesser,2,3,3,5,7,6,5,5,1,none,7
5,HM,ComGame_Guesser,2,1,4,1,3,2,1,1,1,none,0
5,HM,ComGame_Producer,2,1,4,4,999,999,999,999,999,nise,0
5,HM,ComGame_Guesser,2,1,4,4,8,7,4,4,1,none,1
5,HM,ComGame_Producer,2,1,4,5,999,999,999,999,999,nekuki,1
5,HM,ComGame_Guesser,2,1,4,3,4,1,0,3,0,none,2
5,HM,ComGame_Producer,2,1,4,7,999,999,999,999,999,nuse,2
5,HM,ComGame_Guesser,2,1,4,6,1,0,6,6,1,none,3
5,HM,ComGame_Producer,2,1,4,0,999,999,999,999,999,nupi,3
5,HM,ComGame_Guesser,2,1,4,0,4,3,0,0,1,none,4
5,HM,ComGame_Producer,2,1,4,1,999,999,999,999,999,nus,4
5,HM,ComGame_Guesser,2,1,4,5,7,6,5,5,1,none,5
5,HM,ComGame_Producer,2,1,4,3,999,999,999,999,999,esip,5
5,HM,ComGame_Guesser,2,1,4,7,8,4,4,7,0,none,6
5,HM,ComGame_Producer,2,1,4,2,999,999,999,999,999,kesip,6
5,HM,ComGame_Guesser,2,1,4,2,6,5,2,2,1,none,7
5,HM,ComGame_Producer,2,1,4,6,999,999,999,999,999,napa,7
5,HM,ComGame_Producer,2,4,5,5,999,999,999,999,999,nekuki,0
5,HM,ComGame_Guesser,2,4,5,4,8,7,4,4,1,none,0
5,HM,ComGame_Producer,2,4,5,4,999,999,999,999,999,puak,1
5,HM,ComGame_Guesser,2,4,5,1,3,2,1,1,1,none,1
5,HM,ComGame_Producer,2,4,5,3,999,999,999,999,999,napi,2
5,HM,ComGame_Guesser,2,4,5,2,6,5,2,2,1,none,2
5,HM,ComGame_Producer,2,4,5,2,999,999,999,999,999,kesip,3
