GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
5,HM,block1_passive_exp,1,999,0,6,999,999,999,999,999,anap,0
5,HM,block1_passive_exp,1,999,0,3,999,999,999,999,999,esip,0
5,HM,block1_passive_exp,1,999,0,1,999,999,999,999,999,nus,0
5,HM,block1_passive_exp,1,999,0,0,999,999,999,999,999,nusa,0
5,HM,block1_passive_exp,1,999,0,7,999,999,999,999,999,aike,0
5,HM,block1_passive_exp,1,999,0,2,999,999,999,999,999,kesip,0
5,HM,block1_passive_exp,1,999,0,5,999,999,999,999,999,nekuki,0
5,HM,block1_passive_exp,1,999,0,4,999,999,999,999,999,puak,0
5,HM,block2_passive_exp,1,999,0,7,999,999,999,999,999,aike,0
5,HM,block2_passive_exp,1,999,0,5,999,999,999,999,999,nekuki,0
5,HM,block2_passive_exp,1,999,0,2,999,999,999,999,999,kesip,0
5,HM,block2_passive_exp,1,999,0,0,999,999,999,999,999,nusa,0
5,HM,block2_passive_exp,1,999,0,1,999,999,999,999,999,nus,0
5,HM,block2_passive_exp,1,999,0,4,999,999,999,999,999,puak,0
5,HM,block2_passive_exp,1,999,0,3,999,999,999,999,999,esip,0
5,HM,block2_passive_exp,1,999,0,6,999,999,999,999,999,anap,0
5,HM,testing_set,1,999,0,1,999,999,999,999,1,nus,0
5,HM,testing_set,1,999,0,5,999,999,999,999,1,nekuki,0
5,HM,testing_set,1,999,0,3,999,999,999,999,1,esip,0
5,HM,testing_set,1,999,0,4,999,999,999,999,1,kuak,0
5,HM,testing_set,1,999,0,0,999,999,999,999,1,nusa,0
5,HM,testing_set,1,999,0,7,999,999,999,999,1,aike,0
5,HM,testing_set,1,999,0,6,999,999,999,999,1,anap,0
5,HM,testing_set,1,999,0,2,999,999,999,999,1,kesip,0
5,HM,ComGame_Producer,1,2,1,6,999,999,999,999,999,anap,0
5,HM,ComGame_Guesser,1,2,1,5,7,6,5,5,1,none,0
5,HM,ComGame_Producer,1,2,1,3,999,999,999,999,999,esip,1
5,HM,ComGame_Guesser,1,2,1,1,3,2,1,1,1,none,1
5,HM,ComGame_Producer,1,2,1,1,999,999,999,999,999,nus,2
5,HM,ComGame_Guesser,1,2,1,7,4,4,0,7,0,none,2
5,HM,ComGame_Producer,1,2,1,0,999,999,999,999,999,nusa,3
5,HM,ComGame_Guesser,1,2,1,3,4,1,0,3,0,none,3
5,HM,ComGame_Producer,1,2,1,7,999,999,999,999,999,aike,4
5,HM,ComGame_Guesser,1,2,1,6,1,0,6,6,1,none,4
5,HM,ComGame_Producer,1,2,1,2,999,999,999,999,999,kesip,5
5,HM,ComGame_Guesser,1,2,1,4,8,7,4,4,1,none,5
5,HM,ComGame_Producer,1,2,1,5,999,999,999,999,999,kesuki,6
5,HM,ComGame_Guesser,1,2,1,2,6,5,2,2,1,none,6
5,HM,ComGame_Producer,1,2,1,4,999,999,999,999,999,kuak,7
5,HM,ComGame_Guesser,1,2,1,0,4,3,0,0,1,none,7
5,HM,ComGame_Producer,1,3,2,2,999,999,999,999,999,kesip,0
5,HM,ComGame_Guesser,1,3,2,0,4,3,0,0,1,none,0
5,HM,ComGame_Producer,1,3,2,1,999,999,999,999,999,nus,1
5,HM,ComGame_Guesser,1,3,2,6,1,0,6,6,1,none,1
5,HM,ComGame_Producer,1,3,2,5,999,999,999,999,999,kekuki,2
5,HM,ComGame_Guesser,1,3,2,1,3,2,1,1,1,none,2
5,HM,ComGame_Producer,1,3,2,7,999,999,999,999,999,aike,3
5,HM,ComGame_Guesser,1,3,2,5,7,6,5,5,1,none,3
5,HM,ComGame_Producer,1,3,2,4,999,999,999,999,999,kuak,4
5,HM,ComGame_Guesser,1,3,2,7,5,4,7,7,1,none,4
5,HM,ComGame_Producer,1,3,2,6,999,999,999,999,999,anap,5
5,HM,ComGame_Guesser,1,3,2,2,6,5,2,2,1,none,5
5,HM,ComGame_Producer,1,3,2,3,999,999,999,999,999,esip,6
5,HM,ComGame_Guesser,1,3,2,4,8,7,4,4,1,none,6
5,HM,ComGame_Producer,1,3,2,0,999,999,999,999,999,nusa,7
5,HM,ComGame_Guesser,1,3,2,3,2,1,3,3,1,none,7
5,HM,ComGame_Guesser,1,4,3,7,5,4,7,7,1,none,0
5,HM,ComGame_Producer,1,4,3,2,999,999,999,999,999,kesip,0
5,HM,ComGame_Guesser,1,4,3,2,6,5,2,2,1,none,1
5,HM,ComGame_Producer,1,4,3,3,999,999,999,999,999,esip,1
5,HM,ComGame_Guesser,1,4,3,5,7,6,5,5,1,none,2
5,HM,ComGame_Producer,1,4,3,6,999,999,999,999,999,enep,2
5,HM,ComGame_Guesser,1,4,3,1,3,2,1,1,1,none,3
5,HM,ComGame_Producer,1,4,3,0,999,999,999,999,999,nusa,3
5,HM,ComGame_Guesser,1,4,3,6,1,0,6,6,1,none,4
5,HM,ComGame_Producer,1,4,3,4,999,999,999,999,999,kuak,4
5,HM,ComGame_Guesser,1,4,3,4,8,7,4,4,1,none,5
5,HM,ComGame_Producer,1,4,3,1,999,999,999,999,999,nus,5
5,HM,ComGame_Guesser,1,4,3,0,4,3,0,0,1,none,6
5,HM,ComGame_Producer,1,4,3,7,999,999,999,999,999,aike,6
5,HM,ComGame_Guesser,1,4,3,3,2,1,3,3,1,none,7
5,HM,ComGame_Producer,1,4,3,5,999,999,999,999,999,ekuki,7
5,HM,ComGame_Producer,1,2,4,1,999,999,999,999,999,nus,0
5,HM,ComGame_Guesser,1,2,4,4,4,7,0,4,0,none,0
5,HM,ComGame_Producer,1,2,4,4,999,999,999,999,999,kuak,1
5,HM,ComGame_Guesser,1,2,4,5,7,6,5,5,1,none,1
5,HM,ComGame_Producer,1,2,4,3,999,999,999,999,999,esip,2
5,HM,ComGame_Guesser,1,2,4,7,4,4,0,7,0,none,2
5,HM,ComGame_Producer,1,2,4,6,999,999,999,999,999,anap,3
5,HM,ComGame_Guesser,1,2,4,0,6,3,2,0,0,none,3
5,HM,ComGame_Producer,1,2,4,0,999,999,999,999,999,nusa,4
5,HM,ComGame_Guesser,1,2,4,1,3,2,1,1,1,none,4
5,HM,ComGame_Producer,1,2,4,5,999,999,999,999,999,nekuki,5
5,HM,ComGame_Guesser,1,2,4,3,2,1,3,3,1,none,5
5,HM,ComGame_Producer,1,2,4,7,999,999,999,999,999,aik,6
5,HM,ComGame_Guesser,1,2,4,2,6,5,2,2,1,none,6
5,HM,ComGame_Producer,1,2,4,2,999,999,999,999,999,kesip,7
5,HM,ComGame_Guesser,1,2,4,6,1,0,6,6,1,none,7
5,HM,ComGame_Producer,1,3,5,5,999,999,999,999,999,nekuki,0
5,HM,ComGame_Guesser,1,3,5,4,8,7,4,4,1,none,0
5,HM,ComGame_Producer,1,3,5,4,999,999,999,999,999,puak,1
5,HM,ComGame_Guesser,1,3,5,1,3,2,1,1,1,none,1
5,HM,ComGame_Producer,1,3,5,3,999,999,999,999,999,esip,2
5,HM,ComGame_Guesser,1,3,5,2,6,5,2,2,1,none,2
5,HM,ComGame_Producer,1,3,5,2,999,999,999,999,999,kesip,3
5,HM,ComGame_Guesser,1,3,5,7,5,4,7,7,1,none,3
5,HM,ComGame_Producer,1,3,5,1,999,999,999,999,999,nus,4
5,HM,ComGame_Guesser,1,3,5,6,1,0,6,6,1,none,4
5,HM,ComGame_Producer,1,3,5,0,999,999,999,999,999,nusa,5
5,HM,ComGame_Guesser,1,3,5,5,7,6,5,5,1,none,5
