GroupNum, GroupType, TypeTest, PartID, Partner, Round, Shape, KeyPressed, PositionItem, ChosenItem, GoodItem, ACC, Word, ID_CG
4,HT,block1_passive_exp,2,999,0,5,999,999,999,999,999,nekuki,0
4,HT,block1_passive_exp,2,999,0,0,999,999,999,999,999,nusa,0
4,HT,block1_passive_exp,2,999,0,6,999,999,999,999,999,anap,0
4,HT,block1_passive_exp,2,999,0,4,999,999,999,999,999,puak,0
4,HT,block1_passive_exp,2,999,0,1,999,999,999,999,999,nus,0
4,HT,block1_passive_exp,2,999,0,7,999,999,999,999,999,aike,0
4,HT,block1_passive_exp,2,999,0,2,999,999,999,999,999,kesip,0
4,HT,block1_passive_exp,2,999,0,3,999,999,999,999,999,esip,0
4,HT,block2_passive_exp,2,999,0,6,999,999,999,999,999,anap,0
4,HT,block2_passive_exp,2,999,0,5,999,999,999,999,999,nekuki,0
4,HT,block2_passive_exp,2,999,0,4,999,999,999,999,999,puak,0
4,HT,block2_passive_exp,2,999,0,7,999,999,999,999,999,aike,0
4,HT,block2_passive_exp,2,999,0,1,999,999,999,999,999,nus,0
4,HT,block2_passive_exp,2,999,0,2,999,999,999,999,999,kesip,0
4,HT,block2_passive_exp,2,999,0,3,999,999,999,999,999,esip,0
4,HT,block2_passive_exp,2,999,0,0,999,999,999,999,999,nusa,0
4,HT,testing_set,2,999,0,6,999,999,999,999,0,asap,0
4,HT,testing_set,2,999,0,7,999,999,999,999,0,puak,0
4,HT,testing_set,2,999,0,1,999,999,999,999,0,nup,0
4,HT,testing_set,2,999,0,5,999,999,999,999,0,puak,0
4,HT,testing_set,2,999,0,2,999,999,999,999,1,kesip,0
4,HT,testing_set,2,999,0,4,999,999,999,999,1,puak,0
4,HT,testing_set,2,999,0,3,999,999,999,999,1,esip,0
4,HT,testing_set,2,999,0,0,999,999,999,999,0,nuki,0
4,HT,ComGame_Guesser,2,1,1,1,1,0,1,1,1,none,0
4,HT,ComGame_Producer,2,1,1,6,999,999,999,999,999,asap,0
4,HT,ComGame_Guesser,2,1,1,6,8,1,3,6,0,none,1
4,HT,ComGame_Producer,2,1,1,5,999,999,999,999,999,puak,1
4,HT,ComGame_Guesser,2,1,1,5,6,2,0,5,0,none,2
4,HT,ComGame_Producer,2,1,1,2,999,999,999,999,999,kessip,2
4,HT,ComGame_Guesser,2,1,1,4,4,3,4,4,1,none,3
4,HT,ComGame_Producer,2,1,1,1,999,999,999,999,999,nup,3
4,HT,ComGame_Guesser,2,1,1,7,6,4,0,7,0,none,4
4,HT,ComGame_Producer,2,1,1,0,999,999,999,999,999,esip,4
4,HT,ComGame_Guesser,2,1,1,0,8,5,3,0,0,none,5
4,HT,ComGame_Producer,2,1,1,4,999,999,999,999,999,puak,5
4,HT,ComGame_Guesser,2,1,1,2,6,6,0,2,0,none,6
4,HT,ComGame_Producer,2,1,1,3,999,999,999,999,999,esip,6
4,HT,ComGame_Guesser,2,1,1,3,6,7,0,3,0,none,7
4,HT,ComGame_Producer,2,1,1,7,999,999,999,999,999,akip,7
4,HT,ComGame_Producer,2,4,2,5,999,999,999,999,999,puak,0
4,HT,ComGame_Guesser,2,4,2,0,4,5,4,0,0,none,0
4,HT,ComGame_Producer,2,4,2,0,999,999,999,999,999,nusa,1
4,HT,ComGame_Guesser,2,4,2,4,3,3,5,4,0,none,1
4,HT,ComGame_Producer,2,4,2,6,999,999,999,999,999,asap,2
4,HT,ComGame_Guesser,2,4,2,1,1,0,1,1,1,none,2
4,HT,ComGame_Producer,2,4,2,4,999,999,999,999,999,puak,3
4,HT,ComGame_Guesser,2,4,2,7,5,4,7,7,1,none,3
4,HT,ComGame_Producer,2,4,2,1,999,999,999,999,999,nup,4
4,HT,ComGame_Guesser,2,4,2,2,6,6,0,2,0,none,4
4,HT,ComGame_Producer,2,4,2,7,999,999,999,999,999,aike,5
4,HT,ComGame_Guesser,2,4,2,6,2,1,6,6,1,none,5
4,HT,ComGame_Producer,2,4,2,2,999,999,999,999,999,kessip,6
4,HT,ComGame_Guesser,2,4,2,3,8,7,3,3,1,none,6
4,HT,ComGame_Producer,2,4,2,3,999,999,999,999,999,nipa,7
4,HT,ComGame_Guesser,2,4,2,5,6,2,0,5,0,none,7
4,HT,ComGame_Producer,2,3,3,3,999,999,999,999,999,puak,0
4,HT,ComGame_Guesser,2,3,3,1,1,0,1,1,1,none,0
4,HT,ComGame_Producer,2,3,3,1,999,999,999,999,999,nus,1
4,HT,ComGame_Guesser,2,3,3,4,3,3,5,4,0,none,1
4,HT,ComGame_Producer,2,3,3,0,999,999,999,999,999,esip,2
4,HT,ComGame_Guesser,2,3,3,2,4,6,4,2,0,none,2
4,HT,ComGame_Producer,2,3,3,6,999,999,999,999,999,asap,3
4,HT,ComGame_Guesser,2,3,3,0,7,5,2,0,0,none,3
4,HT,ComGame_Producer,2,3,3,4,999,999,999,999,999,pauk,4
4,HT,ComGame_Guesser,2,3,3,7,5,4,7,7,1,none,4
4,HT,ComGame_Producer,2,3,3,5,999,999,999,999,999,puak,5
4,HT,ComGame_Guesser,2,3,3,3,8,7,3,3,1,none,5
4,HT,ComGame_Producer,2,3,3,2,999,999,999,999,999,kessip,6
4,HT,ComGame_Guesser,2,3,3,5,6,2,0,5,0,none,6
4,HT,ComGame_Producer,2,3,3,7,999,999,999,999,999,aike,7
